Title,Date,Rating,Comments
MOONLIGHT,22 July 2017,8/10,"That Oscar mix-up will forever be attached to the movie winning that final most prestigious Oscar. An honest mistake or maybe done on purpose to avoid another discussion altogether? 2016 was the year where the Oscars got a lot of heat, because all the nominees were white. You could be excused for thinking they tried to make up for it in 2017. Then again, that would not be fair to the movie at hand.A movie that really is going out there and is a movie that has a lot of heart, does go places you might not expect and is about what it means to be or rather become a man. In this case a man conflicted and torn because of his sexual preference. One that goes back to a couple of things, including one inciting incident that some might say has not much of a pay out at the end. But does it always have to have one? Also the ""not"" pay out works fine for the movie.The acting is really good and while the movie is raw this can work in favor of it for the viewer or against it. It does have a neat structure and it really messed with your head. Our main character may not speak a lot, but that's how the character works. And it works ..."
MOONLIGHT,23 January 2017,7/10,"I've read a host of glowing reviews for this film, but at heart it's a story of a troubled young boy who grows into a troubled teenager, and finally into a troubled and conflicted adult. If one were to be honest, the film is a depressing indictment of growing up with a crack addicted mother and no father on hand to guide the youngster through the perils of the gang and drug culture prevalent in his neighborhood. In that regard, the character I admired most here was the local drug dealer Juan, ably portrayed by Mahershala Ali. But when I say admire, it's not because he was a fine, upstanding citizen, but someone who could draw on experiences from his own past to try and connect with Little (Alex Hibbert), and help him navigate the turmoil of his lousy family life and the torment of getting bullied at school.What didn't come across as realistic to me was Little's own concept of being gay. I know kids grow up fast these days, but how does a nine or ten year old confront their own sexuality at that age. I guess this is where my fuddy-duddy way of thinking enters the picture, at that age I didn't think in terms of liking other boys or girls in that way. But then again, one wasn't inundated with the kind of explicit material in the Fifties the way kids growing up today are, whether inadvertently or on purpose.With the story taking significant jumps in time, the viewer has to fill in a lot of blanks on your own. The chapter dealing with Chiron's (Ashton Sanders) taking a chair to the bully kid left me looking for a resolution to the assault charge he would inevitably have to deal with. Because the picture doesn't deal with the aftermath, it almost feels like Chiron got away with it, except for being hauled off by the cops. I would like to have known the outcome of that event.When ""Brokeback Mountain"" broke new ground in the film industry, I thought it dealt with the subject of homosexuality in a generally mature way without a lot of sensationalism. It had it's one scene, and this film does too, and for many the discomfort level will be palpable. To my mind, that's when Chiron became a real victim of his environment, unable to confront his own feelings and urges, with the rest of his life heading toward one of conflicted unhappiness. As the adult Black (Trevante Rhodes), that pain and sorrow emerges when he sees his former friend Kevin (Andre Holland) and ruefully asks, ""Why did you call me?"""
MOONLIGHT,2 April 2017,10/10,"You might have only heard of Barry Jenkins's ""Moonlight"" from the goof at the Academy Awards. But you have to see it. This story of a gay black youth's coming of age is one intense movie. I haven't seen most of the Best Picture nominees, but I'd say that this is probably the most important story told in 2016's cinema (I'm not interested in ""La La Land""). Even if you don't end up liking this movie, you should still watch it just to understand what a person can go through when he has all strikes against him (in this case poverty, racism and homophobia).The movie isn't the ultimate masterpiece, but it is a good movie. Probably was the year's best movie. I recommend it.PriceWaterhouseCoopers is going to be forever known as the company that made Faye Dunaway say the wrong thing."
MOONLIGHT,18 February 2017,10/10,"I'm always interested during Awards Season to see the films with the most nominations in the three big ceremonies, this was one of those films getting the most attention, and one I was looking forward to watching the most, because of its critical acclaim. Basically it tells the story of Chiron from childhood to adulthood, in three parts of his life, as a young adolescence, as a pubescent teenager, and as a man. i. Little - Chiron, nicknamed Little (Alex R. Hibbert), is a shy and withdrawn child. He is found hiding from bullies by crack cocaine dealer Juan (Oscar winning, and BAFTA and Golden Globe nominated Mahershala Ali), with his girlfriend Teresa (Janelle Monáe) they help Chiron to open up. Chiron lives with his emotionally abusive mother Paula (Oscar, BAFTA and Golden Globe nominated Naomie Harris), but Chiron finds companionship with school friend Kevin (Jaden Piner), and he continues to see Juan, who teaches him to swim and gives him advice. Juan catches Paula smoking crack, he is angry at her using it, but she retaliates reminding him that he sells it, she takes her anger out on Chiron. The next day, Chiron visits Juan and Teresa, telling how he hates his mother, he asks a question regarding his sexuality, and also about drugs, Juan admits he sells drugs, Chiron leaves, Juan hangs his dead in shame. ii. Chiron - Now a teenager, Chiron (Ashton Sanders) experiences frequent bullying, especially from Terrel (Patrick Decile), and he remains close to Kevin (Jharrel Jerome). Paula is now addicted to crack, prostitutes herself and begs Chiron for money, which is given to him by Teresa, who he continues to visit, Juan is dead. One night, Chiron and Kevin stop at the beach near his house to smoke a blunt, they discuss their life ambitions and why Kevin gives Chiron the nickname ""Black"", in a charged moment they share a kiss, and Kevin gives Chiron a handjob. The next day, Kevin is forced by Terrel to beat up Chiron, until the bullies are chased away by security, Chiron does not reveal the identity of the attackers to a social worker, believing it won't solve anything. The following day, Chiron angrily attacks Terrel, smashing a chair on his back, he is subsequently arrested, he glares at Kevin as he is taken away in the police car. iii. Black - Chiron (Trevante Rhodes) is now a hardened adult, he is a drug dealer going by the name ""Black"". Having left juvenile hall and moved up since starting dealing, he now lives outside Atlanta, in a similar condition to what Juan did. Chiron is constantly called by Paula who wants him to visit, then he is surprised by a call from Kevin (André Holland), who is working in Miami, he apologises for his actions as a teenager, and hopes Chiron will visit. The following day, Chiron visits his mother, she is now living in a drug treatment facility and regrets her past behaviour, they have a tense exchange, but Chiron forgives Paula. Chiron travels to Miami to reunite with Kevin, who is a server and cook in a restaurant, Chiron is reluctant to let Kevin speak or drink with him. They both head to Kevin's home, Kevin questions if things could have been different, but is happy with his life, Chiron admits Kevin is the only person he has been intimate with, they physically reconcile and tenderly embrace. The final shot of the film sees young Chiron playing in the ocean in the moonlight. The three actors playing the same character in the three stages, who just about look similar, are each compelling, Hibbert as the quiet boy, Sanders as the persecuted teen, and Rhodes as the hardened but emotionally scarred adult, Ali is brilliant as the drug dealer who becomes a tender father figure to the boy, and Harris is fantastic as the crack-addict mother. It is a beautiful film, it is so simple in its format, but equally as clever, it tackles the subjects of youth, poverty, sexuality, identity, drug use and some racism truthfully and brilliantly, the use of colour throughout is marvellous vivid, the music is wonderful, and it is intimately moving, it is just an extraordinary film, I would highly recommend it, a masterpiece drama. It won the Oscars for Best Motion Picture of the Year (after the ""envelopegate"" cock up where La La Land was wrongly announced as the winner) and Best Writing, Adapted Screenplay, and it was nominated for Best Director for Barry Jenkins, Best Cinematography, Best Film Editing, Best Music, Original Score for Nicholas Britell, it was nominated the BAFTAs for Best Film and Best Original Screenplay, and it won the Golden Globe for Best Motion Picture - Drama, and it was nominated for Best Director, Best Screenplay and Best Original Score. Outstanding!"
MOONLIGHT,28 January 2017,6/10,"Mahershala Ali gives a thoughtful, exquisite performance as a generally wise and kind-hearted drug dealer in Miami who takes a shine to a bullied black youngster in his neighborhood, one with no friends and a mother on crack. Unfortunately, the overreaching screenplay by director Barry Jenkins, from Tarell Alvin McCraney's original story, eliminates Ali's Juan from the narrative in its second chapter, wherein the frightened youngster has become a withdrawn teenager. It's understandable that Jenkins would choose to focus on the younger person's journey--the need for a dramatic story arc (i.e., the kind of thing they teach in screen writing classes)--but, as a teenager, the protagonist Chiron, still fighting the childhood nickname ""Little,"" hasn't progressed as a character to the point of retaining our sympathy (he's actually been stripped of character). As a director, Jenkins observes the quiet, wide-eyed boy with compassion, but he doesn't allow the teenage Chiron any personal growth (in his understated but direct way, Juan hopes to instill some of his philosophy in the child, which isn't rebuffed but neither is it utilized). The film's weakest link is Chiron's relationship to his mother (Oscar-nominated Naomie Harris), who comes on like a harried working mom but is soon revealed to be an irresponsible junkie (Harris is the Hollywood version of an addict: pearly-white teeth, clear skin and even clearer eyes). Movies about bullied people ask a lot from their audience; we squirm while they're being victimized, and we wait in frustration for them to defend themselves. When Chiron finally has had enough and fights back, he's not using the advice he's been given (what we've been privy to). Instead, Jenkins has him snap, lash out. Maybe this is realistic behavior, but it doesn't lend itself to a believable third act (which I felt was a little coy). Jenkins and his team probably felt (or, at least, hoped) they were treading new ground in their final act--with drama portrayed 'from the heart' and so on--but ""Moonlight"", though most certainly a noble film, doesn't hang together as a convincing portrait of one man's life. I kept wondering what happened to Ali; his Juan is the only person on-screen who seems to live outside the constricted dialogue. **1/2 from ****"
MOONLIGHT,14 April 2017,,"My wife and I watched this movie at home on DVD from our public library. It won several awards including Best Picture.The story itself is based on the story ""In Moonlight Black Boys Look Blue"" by Tarell Alvin McCraney. Both he and writer-director grew up similarly just a few blocks apart.The central character is Chiron, the story is presented in three parts ... when he was about 10, when he was about 17, and when he was about 27. The first part was coming to grips with his mother being an addict and a prostitute, the second with his accepting his homosexuality as a teenager, and the third as a young adult working in Atlanta, falling back on the street drug trade.It is a tough way to grow up but it illustrates that in this diverse world a young kid has unlimited directions he or she can take and the choices are heavily influenced by where he or she happens to be born. Life is one big crapshoot."
MOONLIGHT,29 October 2016,10/10,"Barry Jenkins is a fascinating storyteller, and in large part because of how he goes about being fascinated by his subject, how his camera roams at times, and at others when he knows to cut between his subjects. But most of all, he is a truly magnificent filmmaker because of how he so deftly finds universal themes from a place and people that is somewhat specific. This is a story about a boy who grows into a man - I'm tempted to call it the 'better, bigger, blacker-er Boyhood', though that's not totally the case - but he is also a boy growing up in a largely black, Southern, lower (middle?) class neighborhood, where it seems drugs are everywhere (including his own mother who is an addict) and no one can be ""soft"". And if you're gay, a ""f***ot?"" Watch out.I grew up in a town and in the public school system where it was predominantly black and brown and Hispanic, and it seemed like even having the slightest effeminate tendencies would make that one a subject for immediate ridicule (I was even picked on and I was pretty sure from a young age I wasn't gay, but was picked on so much for a moment almost though I was, it was that persistent). It may not be so different for white small towns or big cities or who knows what, but it's especially difficult for African-American men to come out. And yet if Moonlight was only about the gay issue then it would be interesting but not overly compelling. I think what Jenkins and his actors are communicating so strongly is being *so* isolated and without any options that it's about one's overall identity. Sex and attraction is a large component, but simply knowing who one is is a major struggle.Jenkins has some very big, emotional scenes in this film, which is told in three parts, in large part coming from the dynamic between the boy, called ""Little"" but actual named Chiron, and his mother (Naomie Harries, I mean, god damn she is amazing in this). However, the predominant mood here is one of subtlety, of a vision that is fairly ambitious but is more about the interior life of his protagonist, this boy having to navigate how he should be in a society that leaves little options to get out and be something more than a drug dealer or the like (eventually, both he and another friend character, Kevin, wind up in jail in-between parts 2 and 3. This can be a difficult way to make someone interesting, but there's so much truth from these young actors, especially the boy playing Chrion in middle-school age, that your heart pours out even more because of the restraint, because of the shyness that is hiding back an entire interior life that's more than what we can see: one of pain and want.The way Jenkins shoots everything gives characters and places an extra texture, how he'll show two people by a beach at night becoming closer together naturally over minutes that feel pregnant with meaning. To use the word 'sensitively drawn and performed' may be a cliché, but sensitive is the only way I can think to describe it. This isn't to say it's melodramatic, far from it; when we get the bullies that come at Chiron, it feels raw and immediate, like something could pop and violence could erupt at any moment. Sometimes, it seems, it does. A small piece of advice is given to the boy by the drug dealing father-figure (no one else in his life fills that role, and he doesn't realize at first he is a dealer): no one can tell you who you are, you have to figure that out for yourself.When I first got out of the theater at the end, I was wondering if the ending was slightly abrupt, that things come to a conclusion somewhat not so much fast but there's something else. I think writing this review now, I was more touched and moved by the thought of 'I now want to see where this story goes, what happens now that Chrion has had this emotional breakthrough.' It's as subtle as many moments in this film, but there's a poetic side to it that is potent and you can almost touch it that it's so powerful. Moonlight is profound because it doesn't force anything, it lets those moments where things aren't said speak out loud, when characters share looks or someone looks away while another looks straight on at another person, or the movement of boys with one another, and you can fill in the gaps for yourself. It's also a look at the black experience that is both specific to that world but goes beyond that: if you've ever not known who you are in your life, if you've felt lost or abused or abandoned, this is a film for you."
MOONLIGHT,8 March 2017,9/10,"So after last week's mixup at the Oscars in which La La Land was originally announced as Best Picture by Faye Dunaway before one of the Price Waterhouse Coopers representatives gave one of the LLL producers the right one and he then showed the correct card on camera, it revealed once and for all that the one I'm now reviewing is the one that won. A story of a black boy/man growing up gay and being bullied for his withdrawn personality and his eventual struggles with also a drugged-out mom-among other things-I'll just say this was quite a mostly compelling drama with sequences that make it hard to predict what will happen as it goes on its narrative. Mahershala Ali deserved his Best Supporting Actor award for the beginning scenes and Naomie Harris also deserved her Best Supporting Actress nod. I really don't want to reveal anymore, just that me and my movie theatre-working friend highly recommend Moonlight."
MOONLIGHT,24 January 2017,,"This film tells the story of a young boy growing up in a rough neighbourhood. His mother only cares about taking illegal drugs, and he is bullied at school for being the small, shy and sensitive boy. We get to see his personal journey of growing up, and the adult he turns into.""Moonlight"" is a personal story which has an obvious external layer that is passively received by the viewers, and an inner layer that has to be actively felt by the viewers. Chiron's inner emotions are not portrayed overtly, but it makes its presence known. It is a beautiful story. I had no idea the film would end the way it did, hence the impact is maximised for me."
MOONLIGHT,27 January 2017,6/10,"This comes with a lot of hype and awards buzz . There is a danger of instantly dismissing it on the grounds of guilt that came with last year Oscar controversy but on its own terms MOONLIGHT is a relatively well made , subtly acted drama . The downside is that it's probably no more than that You've seen this type of movie before of a child on the brink of adolescence finds himself an outsider in a rough part of society , not too different from John Singleton's 1991 film BOYZ IN THE HOOD . Perhaps somewhat conscious of this director Barry Jenkins shoots the film in a rather poetic way at odds with a gritty realist storyline . This does lead to a problem in that the film becomes somewhat aloof and ultimately uninvolving which is a pity because I wanted to be grabbed by the narrative and the characters contained within it . As it stands MOONLIGHT will probably be the film to pick up 8 Oscar nods butt go home empty handed after the ceremonyUpdate Feb 2017 . So my prediction was wrong ? Sue me"
