Title,Date,Rating,Comments
BLACK PANTHER,24 February 2018,9/10,"In this film we get the background to the Marvel character Black Panther. It includes the expected cameo from Stan Lee (craps table) and the climax battle. In order to become king, Chadwick Boseman had to fight a Mr. T looking guy and then he is given gadgets that would make James Bond envious. Worshipers of Bast will certainly be delighted. Good action film. The media has hyped this film as some sort of African-American statement of.....I am not sure what. It wasn't as preachy as I was lead to believe and certainly doesn't tell us anything we don't know about society or history. The comedy was scarce and the film was not as entertaining as Iron Man (what was), but is worthy of the Marvel Series."
BLACK PANTHER,5 April 2018,3/10,"I feel so bad giving this film a poor rating, because I feel it's important for many reasons, socially, culturally, so important to finally see a principally black cast lead the way in the year's biggest movie event.Dazzling special effects, great acting, but aside from that I couldn't say much in favour of the film, if I'm being totally honest it bored me throughout, I yawned the whole way through, as everything in this movie has been literally done to death, no new ideas, no originality, it felt like a B version of Wonder Woman.I saw it based on the many wonderful and positive reviews, maybe I was having an off day, it just bored me to tears."
BLACK PANTHER,14 April 2018,8/10,"Actually that is not entirely true, because you can go back. Then again that would not rhyme with Panther anyway. And not you as in you but Chadwick who ... well you'll know what I mean once you've seen the movie. But back to the Marvel Cinematic Universe. I am really still surprised that people who loathe what Marvel has done, go and watch the movies and just see what they already made up their mind they will get served in the first place.I'd say this has an original take to it. I do understand if you say they feel the same to you. If that is the case, don't bother watching them. Also I'm still surprised there are people out there who still haven't figured out there are stingers at the end of the movie. During and after the credits - stay tuned folks. Now another small incident that I witnessed that occured was when a couple came out of the movie an hour into it and upon me asking them if they were alright, they said they didn't like the movie. Fair enough, we all like different things. Someone else asked them why though ... and their answer was that it was racist and cliche. Two white people claiming to know what black people think? Yep that surely must be the wrong side of ""woke"".Enjoy a movie that is more than just a movie. It was made and became a phenomenon. Now besides the ""Tolkien white guys"" (a joke that was made on set apparently, according to one of the two white guys in the movie, Martin Freeman), this gives us a movie made under the helm of Marvel but creatively they put a lot of trust into their director. And this was something that touched a nerve in the public - rightfully so. Because apart from having a predominantly black cast (and director), this also is a very entertaining and good movie.The movie itself gives us a closer look behind the mythology of the Panther. And it is quite interesting. There are a few hiccups along the ride, but the movie works overall. And it adds to the ""universe"". Those movies are supposed to be light and fun ... but they still can carry a small political message. Both are not mutually exclusive"
BLACK PANTHER,12 June 2018,8/10,"When I read the reviews of these super-hero movies I begin to wonder what the haters expect. Even with the film's generally high rating, a lot of the individual reviews bash this film for whatever reason, whether it's the story line, the CGI, the acting, take your pick. For me, it was a super-hero action flick that served well in that capacity, even if some of the elements are derivative of other sources. Certainly the costuming and cinematography is expertly done, and the character motivations are developed well enough to distinguish the good guys from the bad guys. If there's a bone to pick it's with the screenwriters, I would have preferred less of the modern day tendency toward globalization that the picture fosters. Though the villain Erik Stevens/Killmonger (Michael B. Jordan) made a compelling case for T'Challa (Chadwick Boseman) and the rest of Wakanda to share their wealth, knowledge and resources with the rest of the world, I didn't see it as their obligation to do so. But the irony is, after all the fighting, death and destruction, T'Challa eventually wound up coming around to that side of the argument, which made Killmonger a martyr for no cause. Once again, it was good to see Black Panther creator and Marvel Comic guru Stan Lee in a spot cameo as a casino patron in South Korea. The credits list him as a 'thirsty gambler', which makes it sound like he was some kind of lush but it didn't appear that way in the picture. I think my favorite character in the story was Letitia Wright's Shuri. She was smart, feisty, and dedicated to her brother and her country, and it didn't hurt that she looked like someone I know. A remarkable resemblance actually, and if I didn't know better, I'd think that Black Panther might live right down the street from me."
BLACK PANTHER,4 March 2018,9/10,"I had never heard of the Marvel character Black Panther before the movie got released, so that made it even more of a surprise. What an experience. I don't think that I would go so far as to call the movie a masterpiece, but it's to see a superhero movie unlike the ones that we're used to seeing. Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman, Daniel Kaluuya, Letitia Wright, Winston Duke, Angela Bassett, Forest Whitaker and Andy Serkis put on some impressive performances, and I especially enjoyed hearing all the different languages spoken. With any luck, ""Black Panther"" will lead to a more complex focus on Africa in cinema in the coming years."
BLACK PANTHER,26 February 2018,7/10,"The leading hero of this next instalment in the Marvel Cinematic Universe made his first appearance in Captain America: Civil War, his solo movie is seen as an important superhero movie, opening the door to black leading heroes, directed by Ryan Coogler (Creed). Basically centuries ago, five African tribes war over a meteorite containing vibranium, one warrior ingests a ""heart-shaped herb"" affected by the metal and gains superhuman abilities, becoming the first ""Black Panther"". He unites all but the Jabari Tribe to form the nation of Wakanda, the Wakandans use the vibranium to develop advanced technology and pose as a Third World country to isolate themselves from the world. In 1992, King T'Chaka (John Kani) visits his undercover brother N'Jobu (Sterling K. Brown) in Oakland, California. T'Chaka accuses N'Jobu of assisting black-market arms dealer Ulysses Klaue (Andy Serkis) with stealing vibranium from Wakanda. N'Jobu's partner reveals he is Zuri (Denzel Whitaker), another undercover Wakandan, and confirms T'Chaka's suspicions. In the present day, following the death of T'Chaka, his son T'Challa (Chadwick Boseman) returns to Wakanda to assume the throne, and to become the next Black Panther. Nakia (Lupita Nyong'o), T'Challa's ex-lover from an undercover assignment, Okoye (Danai Gurira), the leader of the Dora Milaje regiment, his mother Ramonda (Angela Bassett) and younger sister Shuri (Letitia Wright) all attend the coronation. At the ceremony, the Jabari Tribe's leader M'Baku (Winston Duke) challenges T'Challa for the crown in ritual combat, T'Challa defeats M'Baku and convinces him to yield rather than die. After Klaue and Erik ""Killmonger"" Stevens (Michael B. Jordan) steal a Wakandan artifact from a museum, T'Challa's friend and Okoye's lover W'Kabi (Daniel Kaluuya) urges him to bring Klaue back dead or alive. T'Challa, Okoye, and Nakia travel to Busan, South Korea where Klaue plans to sell the artifact to CIA agent Everett K. Ross (Martin Freeman), a firefight breaks out and Klaue tries to escape, T'Challa catches him, he reluctantly allows Ross to take him into custody. Klaue tells Ross that Wakanda's international image is a front for a technologically advanced civilization, Erik attacks and extracts Klaue, Ross is severely protecting Nakia, T'Challa decides to save Ross rather than pursuing Klaue, taking him to Wakanda. While Shuri heals Ross, T'Challa confronts Zuri (Forest Whitaker) about N'Jobu, Zuri explains that N'Jobu planned to share Wakanda's technology with people of African descent around the world and take it over. As T'Chaka arrested N'Jobu, N'Jobu attacked Zuri, forcing T'Chaka to kill him, they covered up the fact that they had left behind N'Jobu's American son, Erik, who became a U. S. black ops soldier. Meanwhile Killmonger, aka N'Jadaka, kills Klaue and takes his body to Wakanda, he stands before the tribe elders, revealing his identity and claiming to be the true heir to the throne. Killmonger challenges T'Challa to ritual combat; after killing Zuri, he defeats T'Challa and hurls him over a waterfall. Killmonger ingests the heart-shaped herb, Killmonger orders the rest are incinerated, but Nakia extracts one first, supported by W'Kabi and his army, Killmonger prepares to distribute shipments of Wakandan weapons around the world. Nakia, Shuri, Ramonda and Ross go to the Jabari Tribe for help, there they find T'Challa who was rescued and is in a coma, he is healed by Nakia's herb. T'Challa returns to fight Killmonger, who dons his own Black Panther suit and commands W'Kabi and his army to attack T'Challa. Shuri, Nakia, and the Dora Milaje join T'Challa, while Ross remotely pilots a jet and takes down the planes carrying the vibranium weapons, M'Baku and the Jabari arrive to reinforce T'Challa. Confronted by Okoye, W'Kabi and his army stand down, T'Challa fights Killmonger in Wakanda's vibranium mine, Killmonger's suit is disrupted and T'Challa stabs him, Killmonger refuses to be healed, choosing to die a free man rather than be incarcerated. T'Challa establishes an outreach center at the building where N'Jobu died to be run by Nakia and Shuri, and T'Challa appears before the United Nations to reveal Wakanda's true nature to the world. In a post-credits sequence, Shuri is with Bucky Barnes (Sebastian Stan) who is in recuperation. Also starring Florence Kasumba as Ayo and Stan Lee as Thirsty Gambler. Boseman is a good choice as the hero, Jordan is a fairly good villain, and there is great support from Wright, Gurira, Serkis, Freeman and others, most putting on convincing South African or American accents, the story is maybe a little complicated at times, but there enough exciting chase and explosive sequences, filled with fantastic special effects, to keep you engaged, and it is also a good exploration of African culture, a worthwhile superhero action adventure. It won the Oscars for Best Original Score for Ludwig Göransson, Best Costume Design, and Best Production Design, and it was nominated for Best Motion Picture of the Year, Best Original Song for ""All the Stars"" (also won the Golden Globe), Best Sound Editing, and Best Sound Mixing, it won the BAFTA for Best Special Visual Effects, and it was nominated the Golden Globes for Best Motion Picture - Drama, and Best Original Score. Very good!"
BLACK PANTHER,9 June 2018,6/10,"With all the hype surrounding this movie, I must admit that I had expected something extraordinary.However the ""Black Panther"" movie was not all as outstanding as it was cranked up to be. Don't get me wrong here, because I am not saying the movie is bad. Far from it as it was still rather enjoyable. It just wasn't outstanding amidst the many Marvel movies that flood the movie market.The storyline in ""Black Panther"" was adequate, albeit somewhat generic and predictable.The acting in the movie was good and they really had gotten together a great ensemble of actors and actresses to perform in the movie. Personally, then I was most impressed with Andy Serkis, and it was quite nice to see him in person and not doing blue-suit performances.The action was fast paced and well-choreographed, which definitely added to the overall enjoyment of the movie.This being a Marvel superhero movie, of course you expect a grand visual presentation of CGI. And let me just say that the CGI in the movie were great, as they always are in these Marvel superhero movies.All in all, an entertaining enough movie. Although not among the top of superhero movies for me."
BLACK PANTHER,15 July 2018,,"I watched this at home on DVD from my public library, my wife chose to skip it.I had very high hopes for this movie, considering all the hype, and while I enjoyed it I thought it should have been much better. I like the concept, millions of years ago, before humans inhabited this particular part of Central Africa, a meteorite crashed into and energized the land. When humans arrived they created this insular nation, trading with no other, while developing technology far advanced ahead of the rest of the world. A concept for a story that I don't recall hearing before, but somewhat akin to the Wonder Woman story.The actors are all first-rate, but ultimately the story degrades into a war between factions, great battles involving indestructible warriors. Which I suppose is inevitable, how else can they write the story? But still it was a disappointment, it just seemed to me the writers could have come up with a better storyline."
BLACK PANTHER,3 March 2018,9/10,"What does empowerment mean for black people? While this is not exactly the central question for T'Challa, there is a part of this question for him. He has to not only be a king but know how to do it. Does he stay an isolationist, clinging to the world he was raised in and all of the vibranium included, or share the knowledge and tech with the world? Information and resources, wealth, science, that leads to people becoming empowered because they have what they didnt.This is in direct contrast with another kind of empowerment, through dominance and wiping out oppressors, and that is what Killmonger represents. But does he come from some place that is inhuman? Not really; Eric is from a world of pain, of heartache and loss, and by how he decided what made the most sense - getting jacked and becoming a super-soldier (no, not that one, sans what Captain America's got) - it charted how he saw becoming a ruler. Can one become empowered through revolution? It's arguable, and that's the key thing. ""Kill white""? He wouldn't be the first, or the last.But Killmonger (what a name) is the villain when all is said and done because he doesn't see change being possible in others, whether white or black or whomever. All he sees is the chaos and anger of the world, and sees it as a personal struggle. I didn't see it right off on the first viewing until Double Toasted in their review pointed to it, but there is a stark Trump parallel one could make with Jordan's character.... Though with a bit more of the Malcolm X and less of the, you know, white supremacist side. But then again, supremacy is supremacy and so is demagoguery.These sound like some heavy concepts for a Marvel movie and they are, but the brilliance or Coogler's movie is that he smuggles (or it may just be out in the open and direct) in an action-filled spy epic with Shakespearean overtones (and all the soap-opera that comes with Mr Shakespeare and his royalty epics). This doesn't mean it's without some flaws, both technical (there's some poor CGI in the third act, and in other parts too, though not all bad), and in the plot (mostly in some familiarity with Winston Duke's character, though he fills him with personality to burn). I'm not even sure it hit me emotionally as Civil War or Iron Man as far as Marvel movies go.But as far as movies I've rated a 4.5 out of 5, this is one of the better ones. It has a lot on it's mind, and it has a great way of bringing these ideas to the largest possible audience - not to mention, with both race and gender representation - it's the most woke movie ever made."
BLACK PANTHER,26 February 2018,10/10,"This review replaces my original one from a few days ago when I said I wasn't as impressed with this one as the other Marvel movies. I also said I didn't think Chadwick Boseman was as impressive playing T'Challa as he was previously when playing Jackie Robinson or James Brown. Since I didn't sleep this time when watching this a second time, I can now say that Boseman was indeed as good, maybe even better, here as when playing those real-life public figures. And since I also now understand why the events happened when they did, I think this is as good, maybe even better, as those other Marvel movies made by that studio for the last several years. So that's a high recommendation of Black Panther."
BLACK PANTHER,13 February 2018,,"This film tells the story of a super human who helps the prince of an African nation to succeed in the throne, and helps to prevent a war from breaking out.It's refreshing to have an African superhero, and even more refreshing to have a film that incorporates a lot of African cultural and ethnic elements. I looked the scene where people in various running costumes gather sound a waterfall. That was spectacular. The story itself is very engaging, and it's great to see both traditional and superhero style fights in ample quantities. The cities are very stylish as well. It is a great blend of enough elements and futuristic elements. There are also plenty of rises and falls in the plot to engage the viewers. The visuals are great as well. I really enjoyed it."
BLACK PANTHER,9 August 2020,7/10,"This is quite a tough film to review objectively; at times it is as good as any from the comic-book universe; the cinematography and effects are top drawer and the pace of the action is usually well judged and enjoyable. The writing and the acting, on the other hand, are a different matter. Chadwick Boseman as ""T'Challa"" is about as wooden as they come as he returns to rule his outwardly agrarian African nation (""Wakanda"") that secretly has some state-of-the art kit based around a rare, but enormously powerful mineral from outer space. In this particular outing he isn't much helped by Martin Freeman (""Agent Ross"") or Forest Whitaker as the sagely ""Zuri"". Letitia Wright injects some charm as his tech-savvy little sister ""Shuri"" and for a bit at the beginning, Andy Serkis hams up nicely as South African arch villain ""Ulysses Klaue"" (pronounced claw) but once it settles down, it becomes a beautifully shot but rather bland, simplistic right vs wrong, do the right thing type of story. I do like Michael B. Jordan (""Erik"") - here he has a screen presence that is charming, cheeky and he knows how to work an audience - and I have to say I was on his side pretty much from the outset, but sadly though, the ending is never in doubt and with neither suspense nor jeopardy to sustain it's initial promise, ""Black Panther"" just ends up being a great looking, but pretty shallow festival of colour and CGI."
