Title,Date,Rating,Comments
PHANTOM THREAD,25 April 2018,,"My wife and I watched this movie at home on DVD from our local public library. I don't like all PT Anderson movies, but they are always interesting and different. I like this one.Can we believe Lewis turned 60 last year? Generally considered one of the best actors of the modern generations he is really great here.Daniel Day-Lewis is self-absorbed 1950s London fashion designer 
Reynolds Woodcock. He is good and in demand and he knows it. In many respects he is a spoiled brat of a middle aged man. He runs his business out of his home which he shares with his sister, Lesley Manville as Cyril. She is his business partner, she understands him, and when a lady friend seems to become irritating to Reynolds she asks him if it is time to dismiss her.Out for dinner one evening he meets the server, Vicky Krieps as Alma. He is attracted to her, she is charmed by him, she follows him home where he proceeds to use her as a fitting model for a dress he is designing. Reynolds is capable of affection he just doesn't get in that mood very often. He is obsessed with his new designs.The movie is long at a bit more than 2 hours and many scenes move very slowly. I never minded because the character studies are so interesting. But I believe some movie fans will become impatient."
PHANTOM THREAD,15 October 2019,6/10,"If I were Daniel Day-Lewis, and I'm not, this would not be my farewell film. It is evident that he was intrigued by the character of Reynolds Woodcock, a dedicated fashion designer, seemingly devoid of any emotion except missing his dead mother. Woodcock lives a rigid, quiet life with his sister/major domo Cyril (Leslie Manville) who couldn't crack a smile if her life depended on it. He takes on young women as lovers and models, and out they go when he's throughAlong comes Alma (Vicky Krieps), his next model and eventual lover. She doesn't intend to be thrown out - ever. She's a more subtle '50s version of the Glenn Close character in Fatal Attraction.Alma figures out that underneath that hard, disciplined shell is a man who is needy for love, more of a maternal love, perhaps. So what could be better than Munchausen's by proxy?This story comes in a very glamorous, beautiful, atmospheric package, filled with gorgeous gowns, sumptuous gatherings, beautiful photography and sublime music. Take that all away and you have a Lifetime movie.Someone I know saw this and hated it, saying it was boring. I had to see it because of Daniel Day-Lewis - and he can elevate any script. The acting is wonderful from Vicky Krieps, Leslie Manville, and a neat performance by Harriet Samson Harris, another favorite.I admit the film was slow, but I wasn't bored. In that way, it was very European. I also admit I don't expect a lot of people on IMDb will be nuts about it, perhaps wanting something that moves a little faster.The major problem with the film for me was the fact that I couldn't warm up to any of the characters. I frankly thought Reynolds was a jerk, and I couldn't understand why Alma wanted to be with him until I realized she was a whack job. And Cyril - Mrs. Danvers in Rebecca comes off like Mother Theresa compared to her.Odd story, beautifully done."
PHANTOM THREAD,14 February 2018,,"This film tells the story of a master of dressmaking, and his relationship with a young women with the perfect model body.The music in the film is very striking. The screentime is filled with beautiful music whenever there is no dialog. The sorry is slow moving for people to absorb the story. Initially the dressmaker is portrayed to be unapproachable, soon the young woman enters the picture and changes the dressmaker. Their relationship is volatile and even toxic at times. The sets are beautiful as well. It is very interesting to watch."
PHANTOM THREAD,11 December 2019,8/10,"Daniel Day-Lewis, Lesley Manville and Vicky Krieps combine to deliver a work of great style and delicacy in this story about a London couturier to the rich and famous. ""Reynolds Woodcock"" lives with his sister ""Cyril"" in the disciplined and controlled environment he demands in order to be able to do his work as the leading creative dressmaker of his time. Enter ""Alma"" an aspiring, awe-struck apprentice with whom he falls in love - despite his own controlling instincts. The story evolves with purpose and depth; this isn't a straightforward love story by any means. Jonny Greenwood's score is brilliantly complimentary to the gentle but dynamic pace of the narrative and, of course, it's great to look at too."
PHANTOM THREAD,5 February 2018,,"There is, of course, nothing new under the sun and it's not unreasonable that filmmakers should seek less hackneyed subject matter when beginning new projects so given a film set against a background of dresskmaking the viewer immediately seeks for precedents and comes up with what? The House Of Elliott, a formulaic television series no better or worse than any contemporary offering but more than that Eleanore Faucher's stunning debut feature film Brodeuses featuring a brace of impeccable performances from Ariane Ascaride and Lola Naymark. Reduced to a single word the film was about Healing and is worth ten Phantom Threads in both writing, directing, and acting. Okay, technically Brodeuses was about embroidery rather than dressmaking but the two fields are close enough to stand comparison and if Brodeuses didn't exist maybe Phantom Thread would be worth more than an honourable mention. Luckily for Phantom Thread Brodeuses was a foreign film that lacked the resources and 'big name' appeal of Phantom Thread. Chances are that will be enough."
PHANTOM THREAD,2 February 2018,8/10,". . . its fellow ""Best Picture"" Oscar nominee THE SHAPE OF WATER, since PHANTOM THREAD is stitched together with all the subtlety we've come to expect from Ghoulardi Film's BOOGIE NIGHT director Paul Thomas Anderson. (Are we not men?!) PHANTOM THREAD's Reynolds Jeremiah Woodcock is presented by P.T. Anderson as a typical one per center fat cat living as the Solipcistic self-anointed Emperor of One for his own private universe (not unlike Jello the Hutt, currently squatting in our White House). He uses all of the people around him as random pieces of furniture, there to be kicked, scratched, or burned upon his slightest whim. Then waitress Alma, a progressive blue collar Union Label 99 per center, enters Woodcock's frosty forest. She's soon dishing out near-death experiences to R.J., insuring a fairer distribution of his ill-gotten wealth, respect, and prestige. The morel of this tale is that if your first poisoning doesn't succeed, try, try again. If it took three times to do in Rasputin, the sixth time might be the charm for Russia's Putin or the USA's Mr. Hutt. (Are we not men?!)"
PHANTOM THREAD,22 January 2018,8/10,"PHANTOM THREAD (2017) *** Daniel Day-Lewis, Vicky Krieps, Lesley Manville. Filmmaker Paul Thomas Anderson's final collaboration with D-Day (after the latter announced his 'retirement' in the midst of production) continues to be a DynamicDuo in portraits of egotistical men with a gift for one thing in their life - i.e. a world-renowned fashion designer - while being faulted for every thing else - to wit: his Svengali-like relationship with a common young, woman (newcomer Krieps) who becomes enigmatic of their entire being. Beautifully shot by Anderson, impeccable production design by Mark Tildseley and amazing costumes by Mark Bridges give a sheen to this oddly conceived portrait of a crazed genius."
PHANTOM THREAD,1 February 2018,10/10,"Paul Thomas Anderson started his career by making weird hot messes of movies (""Boogie Nights,"" ""Magnolia"") that I absolutely adored. Then he moved into a phase of making weird character studies (""There Will Be Blood"") that I also adored. Then he started making weird unpleasant movies that almost challenged their audiences to enjoy them (""The Master,"" ""Inherent Vice"") that I pretty much hated. His latest, ""Phantom Thread,"" brings back the PTA that I know and love, and while definitely weird, is one of the most fascinatingly weird love stories I've ever seen.Daniel Day-Lewis has said that this will be his final film, and all I can say is, ""We'll miss you."" He is magnificent here as a famous dress designer whose complete obsessive control over his environment becomes undone when he starts up a relationship with a young woman (Vicki Krieps) who he realizes he can't control. The thing is, in one of the film's most unpredictable and delightful turns, he realizes he likes relinquishing control but can only do so under certain circumstances. I won't spoil those circumstances for you, but let me just say that fungi are involved. We're a long way from ""Love means never having to say you're sorry.""Krieps gives one of the performances of the year, and I can only imagine that the reason she has been completely ignored by end-of-year awards is that she's so unknown. The other standout is Lesley Manville, absolutely terrifying as Day-Lewis's sister, whose slight disapproving lift of an eyebrow could lay waste to entire civilizations. The film is elegant and beautifully designed, the sumptuous dresses on display serving as delicate shells to hide the festering rot at the center of these characters' hearts. And I was happy to see that Johnny Greenwood received an Oscar nomination for his lush score that knows when to be restrained and when to be overheated.""Phantom Thread"" might be my favorite movie of the year.Grade: A+"
PHANTOM THREAD,18 December 2019,9/10,"In early 1950's Britain, Reynolds Woodcock (Daniel Day-Lewis) is the most sought-after dress designer among the rich and powerful. He lives a regimented, almost monastic life, with his watchful sister Cyril (Lesley Manville) as his close associate. One day Reynolds meets waitress Alma (Vicky Krieps) and takes her on as his muse, model, lover, whatever he needs. Alma learns that she's not the first to fill this position in Reynolds' life, but she becomes determined to be the last.I could care less about the fashion world or Haute Couture, and yet I still was drawn into the single-minded obsessive artistry of Reynolds' world, his strict discipline and pursuit of perfection within his chosen field. Alma acts as an audience surrogate, unsure of this odd world led by the often inscrutable Reynolds and Cyril, the latter of whom often has the charm of an asp. But as Alma begins to see the way things work in this cloistered, rarefied world, she begins to find ways to upset it and bend it to her advantage. Cyril is naturally distrusting of this latest distraction, but Reynolds seems to find something in this new, shaky lifestyle of uncertainty.The performances are fantastic, with Day-Lewis once laying claim to the title of greatest actor of his generation. He complex, unique yet very real, without a single false note. Manville was also singled out for awards consideration, and she's scary, pitiful, powerful, and voice for order and tradition. Vicky Krieps, a native of Luxembourg, is subtle, sharp, and a match for Day-Lewis as the seemingly simple, unworldly Alma.The filmmaking is concise and largely unobtrusive, letting the characters do the work, often with silent looks and facial expressions. Director Anderson did not use a Director of Photography on this, instead working with the camera operators themselves. The result is spontaneous but not amateur looking, with a slight gritty haze that makes many scenes almost dream-like. It's not a look that I would like to see in a lot of films, but it works here among the chilly environments both exterior and interior. The score by Jonny Greenwood, guitarist and songwriter from Radiohead, is surprisingly subdued, mainly light piano pieces, with some flourishes when needed.I won't pretend that a lot of viewers will like this, as they might find it slow, pretentious, boring, or pointless. I certainly did not, and found it a deep, and even deeply disturbing, look at a unique type of love fostered by unusual people, told in a compelling, if quiet, way. This is more for the Masterpiece Theatre crowd than the Fast and the Furious crowd. I would rank this among the very best of the year 2017. Highly Recommended."
PHANTOM THREAD,12 January 2018,9/10,"Greetings again from the darkness. There is a certain feeling that envelops me while experiencing exquisite filmmaking. It's a singular blend of peacefulness and excitement as an anticipation of greatness builds in those early scenes. That feeling has rarely swept over me as quickly as the opening moments of this new film from writer/director Paul Thomas Anderson, a six-time Oscar nominee.We need only watch Reynolds Woodcock (Daniel Day-Lewis) go through his morning ritual to understand that he is a fastidious individual to the point that could easily be described as obsessive-compulsive. It's 1955 London, and this is the House of Woodcock. He lives and works in a home that serves as the canvas for his art, as well as a place to lay his head for sleep. His art is dressmaking. It's also his obsession and purpose for living. This is the story of a man with transformative talent, who, despite his stated lack of need for those outside his solitary realm, is dragged into the humanity of love and caring.This is an odd film about odd people. It's about a dressmaker and it features people making beautiful clothes ... yet it's not a fashion movie. No, this is the study of a genius man and his muse - who is also his lover - and their unconventional saga of love. It's also a consistently funny movie (and surprisingly so). Evidence that that 3 will always be a crowd, Woodcock's devoted sister and buttoned-up business partner Cyril (a terrific Leslie Manville) runs a tight ship, while simultaneously using her near preternatural ability to read his moods and idiosyncrasies and respond accordingly. He refers to her as ""my old so-and-so"" in a way that reflects a lifelong bond unlikely to be broken.The woman who prevents this from simply being a story of a reclusive genius is the aforementioned muse Alma (played by the effervescent Vicky Krieps). Is she his muse, a model, or his lover? Well, yes to all. And yet those labels fall short in describing the subtleties and nuances of their relationship. When does she play which role in order to maintain the balance so key to his work? Alma is often confused about the best approach in any moment, but she reaches him as none before. When she tells Woodcock that a certain client ""doesn't deserve your dress"", it strikes a chord with him that no one else has ever understood. It's as close to 'getting him' as one can attain.Ms. Krieps goes toe-to-toe with Daniel Day-Lewis in their scenes. He is simply the greatest living actor, and maybe the best ever at his profession. Her blushy cheeks and determined eye of observation bely an inner strength that isn't necessarily obvious at first glance. The twist in this ""romance"" is unlike any other love story from the big screen. While he is haunted by the memories of a cherished mother, Alma presents a more immediate force of reckoning. Is she his tender savior or a menace of danger? It's fascinating to watch this unfold.Most know by now that Daniel Day-Lewis has announced this will be his final acting role. We can only compare this to the retirements of Sandy Koufax or Jim Brown. We feel cheated by the void of greatness left by their departures, and if this is truly his final role, the DDL legacy is supremely secure. His meticulous performance shines not only through the quirky OCD moments, but even moreso in the seemingly spontaneous moments of bickering and annoyance ... moments that come across ad-libbed instead of scripted - these sound (and feel) like real life arguments!Supposedly, filmmaker Anderson based the character on Spanish-Basque designer Cristobal Balenciaga, and Day-Lewis research added other elements of authenticity. It's their first movie together since the fantastic THERE WILL BE BLOOD ten years ago, and theirs seems to be a synchronicity that few actors and directors ever share. Mr. Anderson shot the movie himself, and his use of close-ups - faces, fingers, sewing needles - capture the delicacies as well as the power. The final piece of this glorious puzzle is the orchestral score provided by Radiohead's Jonny Greenwood. It's both prominent and intricate, with stunning piano work that stands on its own. This is a movie about greatness by those who are also great."
PHANTOM THREAD,11 February 2018,7/10,"Strange and elegant with an interesting score, this movie seems at first like a story of a fashion designer or couturier running his exclusive fashion house designing one of a kind dresses for the rich and famous. He lives with his sister who helps him. He takes a fancy to a waitress and she becomes his muse and mistress. Then things take a more bizarre turn as the relationship between them changes. The way things progress is unexpected enough to keep the viewer interested in what is going to happen. Daniel Day Lewis is surprisingly not too old looking for her - it isn't gross. Even though he is old enough to be her father. Vicki Krieps is the young woman and she isn't too pretty so it's realistic. It was surprisingly interesting as the dynamic between the couple changes and not in a perverted way. The clothes are elegant and evocative of that glamorous period. Watch for a good cameo by Harriet Harris."
