Title,Date,Rating,Comments
THE GRAND BUDAPEST HOTEL,6 March 2016,,"I watch a lot of short films and you can tell that Wes Anderson has very much made an impact on up and coming filmmakers due to how often you see people trying to make what they call 'a Wes Anderson style film'. Watching these film is mostly interesting because of how often these efforts fall short. It is a reminder to me of how hard it actually is to do 'whimsy'. To make it work, you not only need to make it happen, but you also need to do it in a way that gets the audience into the space they need to be in so as to be able to enjoy it; without this it is often just annoying.I was thinking of this because GBH is a great example of this working. This is not to say it is brilliant cinema, because in the end it is a whimsical piece but it does do it really well. The structure itself tells you where you are, because this is a film that opens with a girl paying respects at the bust of a dead author, who we then jump to as he starts to tell the story that was told to him by another man – a story which is also that of a story being told – and it is this story which we see for the most part. It is a structure that allows for the exaggeration and elaboration of all told stories, and it allows us to go with the sheer silliness of the tale. I say silliness, but actually the film keeps a lot which actually engages in the adventure plot, but yet at the same time delivers enough decadence and invention to allow us to enjoy it as a piece of fun.The cast match this. In many films it would be a real distraction to have so many famous faces in one film, however here it works – again because the audience are mostly positioned just to go with whatever. Fiennes is the beating heart of the film, and if he does not make his character work then the whole thing would struggle; as it is, he makes it work really well, with such color and flourish. Revolori is equally good, and needs to be since the friendship and his link to the presence (or plural) is also critical to making it work. The rest of the cast contain so many famous names doing small but enjoyable turns that it is pointless to name them all – but they all add to the whimsy rather than overwhelm it. Technically the film is a beauty, with great shots, great design through, and a sense of second-hand wonder which fits the story-telling structure.All told, it is a quite wonderful piece of silly adventure. It works because it knows itself, and it delivers itself really well in a way that draws the viewer into the space we need to be in to really go with it. This is not easy to do, and Anderson does it really well here."
THE GRAND BUDAPEST HOTEL,23 July 2018,10/10,"Not since ""The Book Thief"" have I been so entertained by a movie that knows how to create art. Rather than mention the plot, I will say that the language flowed with grace and humor. Gustave (Ralph Fiennes) our main character had the ability to be classy while being crude. The harpsichord soundtrack fit well into the production. One could see where classical action/comedy/romance films of the 50's and 60's have influenced the film until it spoofs them in a generic fashion. Even minor characters like Saoirse Ronan are carefully crafted with odd flaws, such as her facial birthmark shaped like Mexico.Gustave describes sex as ""eating steak."" His affairs with older women he claims, ""The cheaper cuts are more flavorful."" He is also a lover of poetry and writes poems and speaks poetically with a way that amuses the audience.While the film has a classic look and sound to it, the humor is suited for a younger audience."
THE GRAND BUDAPEST HOTEL,8 August 2014,8/10,"If you are about to watch a Wes Anderson movie, you should know what you are letting yourself into. The quirky, offbeat, weird and somewhat unpredictable nature of his movies, will either be a draw or a setback. Depending on what your viewing behavior is, you'll either enjoy the really out there feeling of this or you won't. Normally I'd think I'm not telling you anything new, but then again, you just might not have seen any of his movies (yet).The cast is more than stellar, even in the smaller roles inhabited here. And it's not so much about the story, than it is about things happening. While this also tends to have a violent side to it, it's the dialog that will hopefully entice you and keep the ""tension"" high. If you're not sure watch the trailer, if it is appealing watch, otherwise don't waste your time"
THE GRAND BUDAPEST HOTEL,29 December 2014,8/10,"I don't know if you'd call Wes Anderson an acquired taste or not; I didn't like 'The Life Aquatic' very much and felt the subject matter for ""Moonrise Kingdom"" is part of the reason the culture is hitting bottom of the barrel levels these days. Yet this film held a strange fascination for me that's tough to put a finger on. I enjoy movies with rapid fire dialog, and crusty language doesn't bother me, so those features of the picture delivered quite well. There was also the stylized CGI used in the scenes of the hotel itself and that very odd funicular railway construct that seemed just the right sort of bizarre for my taste. I managed to recognize virtually all the cameo players except for Tilda Swinton and Harvey Keitel, the rest were on either side of hilarious. Willem Dafoe's Jopling character was particularly over the top and made for an intriguing assassin. The story itself was rather interesting, a sort of offbeat heist and murder mystery, but with elements that defy classification. I guess with Anderson's films you have to take them one by one. This one I could take a couple more times."
THE GRAND BUDAPEST HOTEL,4 January 2015,8/10,"The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend.This is the highest-grossing Wes Anderson film to date, as well as his highest budget. Some (particularly IMDb voters) would say it is his best. Perhaps. On first viewing, ""Moonrise Kingdom"" was the stronger, more cohesive film... but this one may take a bit more time to sink in, and may require multiple viewings.Certainly it has Harvey Keitel in one of his better roles, as well as a near-endless stream of great actors, many of whom (Bill Murray, Jeff Goldblum, Jason Schwartzman, etc. etc.) have worked with Anderson repeatedly. This may be the film that will grow in stature as the years go on."
THE GRAND BUDAPEST HOTEL,29 March 2014,9/10,"So far I've liked every Wes Anderson movie that I've seen, and that includes ""The Grand Budapest Hotel"". This comedic tale of murder and mayhem in inter-war Europe has everything that we expect in Anderson's movies: dolly shots, pronounced colors, and quirky characters. Watching the movie, I got the feeling that Anderson made it with the aim of appealing to a larger audience due to some scenes that tended more towards action. Not that it subtracts from the good stuff in the movie. One thing that struck me is that even though the movie takes place in a fictional country in Central Europe, every cast member uses his/her real voice: we hear American, English and French accents. It's as though this country is a microcosm of the entire Western world.This time Anderson assembled what appears to be his largest cast. Ralph Fiennes as the hotel concierge and newcomer Tony Revolori as the lobby boy are the main focus, but there are lots of others (including, naturally, Anderson regular Bill Murray). It's just a really fine piece of work. I'll be very eager to see Anderson's next movie."
THE GRAND BUDAPEST HOTEL,2 October 2014,7/10,"I heard a good amount of this film during its release in the cinema, because of its director, Oscar, BAFTA and Golden Globe nominated Wes Anderson (The Royal Tenenbaums, Fantastic Mr. Fox), and an impressive all-star cast, I didn't know much else besides that, but I was most keen to watch it. Basically, a memoir was written by a character known only as 'The Author' (Tom Wilkinson), it recalls his trip to the Grand Budapest Hotel in 1968, in the Republic of Zubrowka, a European alpine state damaged by war and poverty. The Young Writer (Jude Law) finds the remote mountainside hotel, it has fallen on hard times with glistening facilities in need of repair and fewer guests, the Writer encounters and in the evening has dinner with the elderly hotel owner Zero Moustafa (F. Murray Abraham), and he starts telling his tale of how he came to own the hotel and why he will not close it down. The story flashes back to 1932, during the glory days for the hotel, then young Zero Moustafa (Tony Revolori) was a lobby boy, in charge of the staff is devoted concierge Monsieur Gustave H. (BAFTA and Golden Globe nominated Ralph Fiennes), important messages from the unknown owner are relayed through lawyer Deputy Vilmos Kovacs (Jeff Goldblum). When not attending to needs of the hotel's wealthy clientèle or managing staff, Gustave courts numerous ageing women looking for ""exceptional service"", one of these ladies is Madame Céline Villeneuve Desgoffe und Taxis (Tilda Swinton) who he spends a night with before she leaves, one month later she dies in mysterious circumstances, at the wake her will reveals she bequeathed Gustave the very valuable painting Boy with Apple. This angers the family who wanted to inherit the painting, including the Madame D's son Dmitri Desgoffe und Taxis (Adrien Brody) who lashes out, Gustave and Zero return to the Grand Budapest Hotel and the painting is locked away in the safe, Gustave makes a pact with Zero that for his help he will be his heir, and following this Gustave is arrested and imprisoned accused of murdering Madame D, after forced testimony by her butler Serge X (Quantum of Solace's Mathieu Amalric). To aid Gustave with his escape from the prison Zero has his fiancée Agatha (Saoirse Ronan) bake cakes to send, with stone working tools concealed inside, he and a group of convicts dig their way out of the cell, Gustave and his servant team together to prove his innocence, while cold-blooded assassin J. G. Jopling (Willem Dafoe), working for Dmitri, who kills Kovacs for refusing to work with Dmitri, also pursuing is investigating Inspector Henckels (Edward Norton). The adventure takes Gustave and Zero to a mountaintop monastery, the only person who can clear Gustave of the murder accusations is Serge, but before he can reveal the important information he is strangled by Jopling, the assassin is chased fleeing the monastery down the snowy mountain, they stop and there is a face-off at the cliff edge, Zero rescues Gustave and pushes Jopling to his death. Back at the Grand Budapest Hotel, an outbreak of war is imminent, the hotel has been commandeered by the military who are in the process of converting the hotel into a barracks, Gustave is heartbroken, Dmitri catches Agatha trying to retrieve the painting, chasing and gunfire ensues, until Gustave's innocence is proved by, the Madame D's second will is discovered, hidden behind the painting, she was the unknown owner, in it she leaves most of her fortune, the painting and the hotel to Gustave, he becomes a wealthy regular hotel guest, while Zero becomes the new concierge. Old Zero tells that on a train journey enemy soldiers inspecting papers took Gustave and shot him, Agatha died from influenza two years later, and he inherited the hotel and fortune Gustave promised him and he vows to continue the legacy of the Grand Budapest Hotel, he explains this is not loyalty to Gustave, it is his last remaining link to Agatha, and the Writer departs for South Africa and does not return. Also starring Harvey Keitel as Ludwig, Jason Schwartzman as Monsieur Jean, Bill Murray as Monsieur Ivan, Owen Wilson as Monsieur Chuck, Bob Balaban as Monsieur Martin, Short Circuit's Fisher Stevens as Monsieur Robin, Léa Seydoux as Clotilde and Hostages' Larry Pine as Mr. Mosher. Fiennes is the perfect choice for the most prominent character, I agree the likable newcomer Revolori is a little overshadowed by the big names, including Dafoe, Norton, Brody and Ronan who stand out in my memory, its choice of colouring for costumes and scenery is nice and vibrant, the eccentric characters add something to every scene, and the weird and wonderful story with a murder mystery and a charming hotel is interesting, an entertaining wild yarn comedy. It won the Oscars for Best Costume Design, Best Makeup and Hairstyling, Best Music, Original Score for Alexandre Desplat, and Best Production Design, and it was nominated for Best Motion Picture of the Year, Best Cinematography, Best Film Editing, and Best Writing, Original Screenplay, it won the BAFTAs for Best Original Music, Best Costume Design, Best Production Design, Best Original Screenplay for Wes Anderson, and Best Make Up & Hair, and it was nominated for Best Cinematography, Best Editing, Best Sound, and Best Film, and it won the Golden Globe for Best Motion Picture - Comedy or Musical, and it was nominated for Best Screenplay. Very good!"
THE GRAND BUDAPEST HOTEL,28 December 2014,7/10,"The writer/director Wes Anderson seems to have translated the story directly from Stefan Zweig's German, except for a few more or less modern interpolations, like ""F*** you."" Really, it begins in the Grand Manner, with someone telling a story to someone else, that is then illustrated in the following scenes, much like Marlowe in ""The Heart of Darkness,"" missing one intermediary, I think. And Henry James in ""The Turn of the Screw."" It must have been a powerful convention of the time, around the turn of the century.The translated prose that comes to us is phrased in elegance, very formal and dignified, like the Grand Budapest Hotel itself in its fashionable early years, a stately pleasure dome, all pink gingerbread, perched on a mountain top, accessible only by funicular railways. (No riff raff allowed.) I'm afraid I missed the middle part so I can't spell out the story. I don't think I could anyway because it's not exactly linear. There are lots of characters, all somewhat cockeyed, and many incidents, some briefly violent.But if the story of the little lobby boy who grows up to be F. Murray Abraham isn't linear, the direction certainly is. I've never in my life seen a more SYMMETRICAL movie, a more CARPENTERED movie. Forget about traditional reverse angle shots, in which two people are speaking and the camera alternates from peeping over one shoulder to peeping over the other. Everybody looks and speaks straight into the lens.The settings are equally stylized. You want to see a huge dining room? You see it framed from the entrance, each side mirroring the other. The chandeliers are equidistant. When people walk or run past the camera, or away from it, or towards it, they seem to do it on x and y axes, as if the scene were the solution to a problem in calculus. There's no other film quite like it.Yet it's funny too. Near the beginning, when there is breaking news, we see a succession of local newspapers. The names of the newspapers run along lines like ""The Middle European Star"" and so forth, and one of them, which gets no special treatment, is ""The Continental Drift."" The dialog sometimes descends from formalized and ornate into the vulgate. It doesn't happen often but when it does, it's a surprising and refreshing break from all those sumptuous phrases.I look forward to catching the part I missed."
THE GRAND BUDAPEST HOTEL,26 February 2015,8/10,"The titular The Grand Budapest Hotel was in the fictional central European nation of Zubrowka; it has since been demolished but here we learn how its last owner came to possess this imposing building and why he stayed in the servants' quarters when he visited. Told in flashback, we learn that owner Zero Moustafa, a stateless immigrant, started off as a humble lobby boy working under M. Gustave, the hotel's previous, and greatest, concierge. M. Gustave was particularly popular with the female guests, especially Madame D. When he learns of her death he and Zero go to pay their final respects. Much to his surprise he discovered that a recent change to her will left a valuable painting to him a painting the rest of the family are determined he shall not have. He takes the painting setting in motion a train of events which will see him and Zero pursued across the country, his jailing and subsequent escape as well as romance for Zero before we finally learn how Zero came to be the owner.When I started watching this film I knew little about it apart from the fact that it had won a fair number of awards and was popular with the critics. In the opening scenes I thought it might be trying a little bit too hard to be quirky but once we were back in the past seeing M. Gustave and young Zero's story I was quickly hooked. The story contains wit, excitement and a degree of tragedy. The whole cast, which includes plenty of well-known actors in cameo roles, does a fine job; most notably Ralph Fiennes and Tony Revolori who play our protagonists M. Gustave and Zero respectively. The action doesn't look realistic but this is clearly deliberate and affective in a way that means we can believe things like the rather unlikely jailbreak. If there is one complaint to be had it is about the strong language; it isn't too excessive but may put off some viewers who would otherwise have enjoyed the film. That is a small quibble though; overall I found this quirky film most enjoyable."
THE GRAND BUDAPEST HOTEL,25 July 2014,,"I watched this movie twice. The first time I neglected to consider that it is a Wes Anderson movie. As such I tried to make sense of it in the usual way and, while I enjoyed it enough, my second viewing a few days later was much more fun. In fact, I'll go so far as to say this is one of the most fun movies I have seen in quite a while.The most common element of every scene is that there is nothing in common with normal expectations. Every scene is done in a very careful, particular style. Whether it be colors, or camera angles, or unexpected dialog, often all of these and more, the whole movie is a delight of invention.The phrase ""never a dull moment"" applies.The story has three layers, 1986, 1968, and 1932. It starts with the older author telling of his younger self meeting with a mysterious man who tells him of his past, in 1932, and that is the story featured. It is about how he came to own the Grand Budapest Hotel in a fictional place. It involved wealthy guests, a bisexual concierge, and a very new lobby boy, destined to become the old owner of the hotel.It has a great cast of some of the best actors, many of them typical participants in Wes Anderson projects. The story is fun, but it really is secondary. The filming and story-telling mechanism is the best aspect of this movie.I watched it again March 2017 and in February 2020, and each time found it as enjoyable as ever."
THE GRAND BUDAPEST HOTEL,17 May 2014,9/10,"Wes Anderson's stunning Grand Budapest Hotel is a treat for the eyes and years. It's visually gorgeous, as well as being witty, dark, and magnificently acted by a huge cast which includes Ralph Fiennes, Tom Wilkinson, Tilda Swinton, F. Murray Abraham, Bill Murray, Fisher Stevens, Jeff Goldblum, Jude Law, Edward Norton, Adrien Brody, and Willem Dafoe.F. Murray Abraham plays the owner of the Grand Budapest, Zero Moustafa, who tells how it came to be his. In order to do that, he has to tell the story of the concierge, M. Gustave (Fiennes), who befriends Zero when he becomes a lobby boy. Gustave inherits a painting, Boy with Apple, from a wealthy older woman (Tilda Swinton) and, in the midst of a family fight for her fortune, takes off with it. Meantime, the world is entering the war.Anderson has created an amazing universe that is like watching an MGM film with a foreign story back in the '30s, such as Idiot's Delight. It goes back to the days of exquisite service, enormous wealth and privilege, and idyllic beauty.It's also hilariously funny, with Fiennes popping off the one liners and the young Zero (Tony Revolon) keeping a serious face throughout. Many of the scenes, including the ones in the prison, are priceless.There's a dark and poignant undertone to The Grand Budapest Hotel because for all its wild characters and antics, it portrays a way of life that is no more.Everyone is excellent, but Fiennes has the largest role and is fabulous -- elegant, funny, flirtatious, and demonstrating masterful timing. It's really a new side to him -- considering that I saw him do Hamlet on Broadway.Terrific, don't miss it."
THE GRAND BUDAPEST HOTEL,28 April 2014,8/10,"Wes Anderson's The Grand Budapest Hotel, a tale of an old-lady womanizer (Ralph Fiennes, the reason if nothing else to see the film) who is accused of murder and up against an evil son and set in the backdrop of a fake-but-sorta-real European landscape in the mid 1930's, is at its best when it evokes a comparative feeling through its style that may or may not have anything to do with the film itself.This I mean is the passage of time for cinema, as its in three times (30s, late 60s, briefly mid 80s) and had three different aspect ratios, largely shot in 1:33 (the square, not the widescreen rectangle for you laymans) And at this, of course, the film is always a pleasure to look at. That's a given for Anderson. His work here is especially colorful, every hue pops and shines even in that few minutes where it's Black and White on the train, and Fiennes and company are game to play along...Yet, ultimately, I felt maybe a little-sorta let down following the one two punch of Fantastic Mr Fox and Moonrise Kingdom. Though a lot happens in Budapest hotel and its oozing period detail (both real Euro and made up), it's ultimately a bug-eyed cartoon and only two main males, Gustav and his bell-boy-turned-surrogate-son Zero, have two dimensions with everyone else with one. And of course Willem Dafoe looks cool in black leather on a motorcycle (unintentional homage to his debut in the Loveless mayhap crossed with a second tier bond villain ?) and the music is sweet and catchy.I just didn't see the characters having enough depth for me to care that much past the facade Anderson has made up. As with Fox and Life Aquatic to an extent, this is a world where many times you'll see this world created in the hotel and out as a diorama, and all Anderson and his cameraman shoot it impeccably. maybe, this time, TOO impeccably, for me. It gets to the point where even in its controlled pov you''ll know where the cameras going to move, who will be where, even what they'll probably say, filled with witty and sometimes very funny jargony speech.And at the end of it all it's fun to watch, has a look that is unlike anything at the movies right now, and has the sort of bittersweet ending Anderson has made a hallmark of his career. It just doesn't stick with me and prod at me like the director does when he gives characters with firmer consequences at hand. And yes I know this story is in the backdrop of a (pre) war environment and involves falsely accused murder (if one must give the highest comparative praise, think the cultural refinery in Renoirs 30s pics with a Hitchcock yarn also from the 30s). But... too many characters, all drawn with broad strokes, and just when you think you're getting a handle on one like Ronans character shell slip away from the movie so long that the motivations get mixed up.Recommended for being the work of a master stylist (And Jeff Goldblum cause he's who he is) but not recommended if you want a movie with something to say, which after Moonrise and Tenenbams and bottle rocket, I know the man's capable of. 7.5/10"
