Title,Date,Rating,Comments
THE POST,20 February 2018,8/10,"I'd bet dollars to a whole bunch of doughnuts that not many people watching this film today are aware that the history of the Vietnam War precedes the presidency of Richard Nixon by four prior administrations, dating all the way back to Harry Truman. Nixon gets most of the blame of course, for the country's failure in Vietnam, somewhat undeservedly, whereas he does shoulder all of it for the break-in at the Watergate Hotel. Perhaps the title of this picture might better have been 'The Pentagon Papers', with the Washington Post playing it's role, but it was Katherine Graham's newspaper, and as portrayed by Meryl Streep, Graham's stewardship required the requisite amount of diplomacy and resolve. I thought her confrontation with Ben Bradlee (Tom Hanks) over his relationship with the Kennedys while JFK was in office was quite remarkable, knowing that as President, he did get a pass on all of his extracurricular activities.What this film probably does best is bring us back to a time in the country when there was such a thing as investigative journalism. Sources were double and triple checked before stories made it into print, while today all it takes sometimes, is a tweet, to send reporters into a frenzy. Personally, when the Pentagon Papers story broke, I was somewhat conflicted and on the fence whether or not a newspaper ought to print stories based on classified government data. In retrospect, the country's national security posture was not harmed, and as an informed public, we're better off knowing what our leaders are up to, especially when decisions to send soldiers into harm's way are concerned."
THE POST,5 November 2018,6/10,"In 1971, a military analyst working for the RAND corporation released classified documents exposing the US government's decades of lying to the public about involvement in Vietnam. After The New York Times published the initial pages, the Nixon administration ordered them to stop, leaving it up to The Washington Post to expose the rest.Steven Spielberg's Academy Award-nominated movie ""The Post"" focuses not on what Daniel Ellsberg exposed - which included war crimes - but on The Washington Post's efforts to publish the documents, knowing that the paper will face Nixon's wrath. The movie has been seen as a reminder to the media to hold the powerful accountable. It's ironic that the newspaper is now owned by Jeff Bezos, who has a vested interest in suppressing information. As for Ellsberg himself, he voiced support for Edward Snowden (at one point he voiced support for Julian Assange, but Assange's championing of the neo-Nazis in Charlottesville probably made Ellsberg withdraw support).Another effective scene was a scene of a gathering in the house. The women go into one room to talk about ""nice"" things while the men stay in another to talk about serious things. This crowd still tries to live in the '50s, not realizing that they're about to expose the government's lies.Anyway, it's like Oliver Stone's ""Snowden"": not a great movie, but a reminder to hold the government's feet to the fire, especially during wartime. Aside from Tom Hanks and Meryl Streep, the rest of the cast includes Bob Odenkirk, Michael Stuhlbarg and Sarah Paulson (whom one of my friends in New York met right after Paulson had performed on Broadway a few years ago)."
THE POST,28 January 2018,6/10,"Awards Season was coming around, and from the various sources I had heard, this movie looked most likely to be one included for nominations, and I was right, so I looked forward to it, from Oscar and Golden Globe nominated director Steven Spielberg (Schindler's List, Lincoln, Bridge of Spies). Based on the true story, in 1966 Vietnam, troops are in combat, State Department military analyst Daniel Ellsberg (Matthew Rhys) is there documenting activities and progress in the region for Secretary of Defence Robert McNamara (Bruce Greenwood). On the return flight home, McNamara expresses his views to Ellsberg and President Lyndon B. Johnson, that the war in Vietnam is hopeless, yet on landing expresses his confidence in the war effort, Ellsberg overhears and is disillusioned. Years later, Ellsberg now works for the RAND Corporation, civilian military contractor, he surreptitiously photocopies classified reports documenting the progress of the ongoing Vietnam War, dating back to the Truman administration. Ellsberg leaks these documents, detailing twenty years of concealed U.S. activities and frank discussions that the war has been going poorly, to reporters at The New York Times. Katharine ""Kay"" Graham (Oscar and Golden Globe nominated Meryl Streep) has inherited and taken over as owner and published of The Washington Post, following the suicide of her husband who had succeeded her father. She tries to balance her social life and the responsibilities of the newspaper, she is conflicted over preparations for the paper's IPO (initial public offering), this is an important move for strengthening the paper, but at the risk of losing family control. Graham lacks confidence as a woman to lead the organisation, the more assertive men who work for or advise her often ""overrule"" her, including editor Ben Bradlee (Golden Globe nominated Tom Hanks) and board member Arthur Parsons (Bradley Whitford). Bradlee notices that investigative reporter Neil Sheehan (Justin Swain) has not published any articles in some time, he concludes that Sheehan is working on something big, and in vain he tries to get the scoop. Meanwhile, Graham's long-time friend McNamara tells her that the Times will be running unflattering coverage about him, in fact it is an exposé of the government's long-running deception of the American public, but a court injunction halts the Times from any further publication. Ben Bagdikian (Bob Odenkirk), assistant editor of the Post, tracks down Ellsberg as the source for the leak, he provides Bagdikian with copies of the same material given to the Times. A small team of reporters at the Post work together to sort the unorganised papers, trying to piece together parts of the larger story, lawyers of the newspaper become aware of the project and advise against publication, to avoid the Nixon administration bringing criminal charges. Graham fields the input and advise of Bradlee, McNamara, trusted chairman Fritz Beebe (Tracy Letts) and the other men around her, she agonises on the decision whether to publish the story or not, that the U.S. military were aware that they could not win the Vietnam War. If the legal fallout goes badly, she could destroy the reputation of the newspaper, also a family legacy, however if legal challenges are dealt with, the Post could become an important journalistic institution, she chooses to run the story. The White House retaliates, the Post and the Times both go before the Supreme Court to plead the First Amendment argument, for freedom of speech, and the right to publish the material, meanwhile newspaper across the country follow the proceedings. In the end, the court rules 6-3 in the newspapers' favour, Graham's decision is vindicated, Nixon demands that the Post is banned from the White House, as a security guard discovers a break-in in progress at Watergate. Also starring Sarah Paulson as Tony Bradlee, Alison Brie as Lally Graham, Carrie Coon as Meg Greenfield, Jesse Plemons as Roger Clark, David Cross as Howard Simons, Zach Woods as Anthony Essaye and Michael Stuhlbarg as Abe Rosenthal. Hanks and Streep are often considered the best actor and actress of their generation, if not all time, they are certainly the powerhouse duo. This telling of the leaking of the Pentagon Papers scandal of 1971 came at the right time, fitting in nicely with the recent ""fake news"" age, it is just a good old-fashioned, chatty, well-acted and well scripted political thriller. It was nominated the Oscar for Best Motion Picture of the Year, and it was nominated the Golden Globes for Best Motion Picture - Drama, Best Screenplay and Best Original Score for John Williams. Good!"
THE POST,6 May 2018,,"My wife and I watched this at home on BluRay. She was a sophomore in college, I was in the first two years of my career in 1971 when the events depicted here were occurring. We both remember but only vaguely, this movie brings it all back.The impetus of the story starts when an analyst, Daniel Ellsberg, still alive today, finds out the presidents Truman through Nixon plus military officials have not been telling the truth about the Vietnam war for years. Upset with this he copied and leaked a large volume of top secret documents which contained the truth.The Washington Post gets the information and are faced with the dilema, to report of not to report? This is dramatized with Meryl Streep in the role of Kay Graham, died in 2001, in 1971 was leading her family newspaper The Washington Post. The business was near bankruptcy in 1971 and their public offering was needed to insure their financial survival. They didn't need any negative publicity.Tom Hanks is in the role of Ben Bradlee, died in 2014, in 1971 was still the relative new executive editor of the Washington Post, making the difficult decisions. Both Streep and Hanks are great in their respective roles.The movie ends with a very brief scene where security has detected a possible breakin at Watergate in the Democratic headquarters. This of course was in 1972 and was the beginning of the crumbling of the Nixon administration. This movie, ""The Post"" complements the 1976 movie ""All The President's Men"" and the more recent ""Mark Felt: The Man Who Brought Down the White House.""My wife and I enjoyed all of these movies which depict events that actually happened during our young adult years."
THE POST,13 September 2018,8/10,"Having been alive during the time featured in the film, I found The Post fascinating. Directed by Steven Spielberg, it sports a wonderful cast that includes Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk, Bruce Greenwood, Tracy Letts, Bradley Whitford, and Matthew Rhys.The story ostensibly concerns freedom of the press, which makes the movie very timely, as does the presence in the film of a corrupt and vindictive President.What it's really about is Katharine Graham coming into her own as the publisher of The Post. Sick of hearing ""Your father would have..."", ""Your husband would have..."" she finally says, ""By the way. This isn't my father's paper anymore, and it's not my husband's. It's mine."" Despite her position - which it never occurred to her that she would be in -- she has a lack of confidence. Nevertheless, it's her courage that brings not only the Pentagon Papers but Watergate to light.All of the acting is terrific.The Post is a sobering story. As is said by the Supreme Court in the film, ""The news isn't for the government. It's for the governed."""
THE POST,2 May 2019,9/10,"This film is about the attempts of The Washington Post to publish the top secret Pentagon Papers during 1971 after The New York Times scoops them on that. Meryl Streep is publisher Katherine Graham, Tom Hanks is editor Ben Bradlee, Steven Spielberg is the director and John Williams handles the music score. The drama is pretty compelling if not always visually exciting to watch. Still, it enthralled me from beginning to end so that's a recommendation of The Post."
THE POST,6 February 2018,,"This film tells the story of a local newspaper who is seeking an IPO to stay afloat. The paper is at professional, moral and financial crossroads when they have access to classified government documents.The story is a bit confusing to start with, and I had to watch the first half an hour again in order to catch all the information and recognise who is who. After the rewatch, I can follow the story without problem. I can say that it has a thrilling plot, as it recounts the high pressure environment in the newspaper office. There is so much at stake, hence the story is very engaging."
THE POST,16 December 2019,10/10,"Meryl Streep stars in this movie directed by Steven Spielberg entitled,""The Post"". She portrays Katharine Graham,the first female publisher of an American major newspaper known as The Washington Post. She co-stars with Tom Hanks,who portrays Ben Bradlee,the executive editor of the said newspaper.In the movie,both Graham and Bradlee forms a great partnership in a news to tell that occurred during the last three decades in relation to the Presidents of the United States to the Vietnam War. In this process,they both try to uncover classified information from the Central Intelligence Agency (C.I.A) and report it to the public.The movie was a good one in the sense that it provided great performances from Streep,who got her 21st Oscar nomination and her 17th Oscar nomination for Best Actress. Added to that,we also see a high-caliber performance from Hanks. The unlikely partnership between their characters - Graham and Bradlee - is a road to self-discovery particularly for Graham as she was able to carry on to the task at a time when women aren't considered as qualified as men particularly as publishers. Added to that,we also see how the Washington Post made it possible to uncover the government secret activities particularly involving the Vietnam War.Overall,it was a good movie that would be appreciated at present at a time when the news media has become too partisan and has focused on money-making rather than telling the truth to the public."
THE POST,23 May 2020,,"No need to recap the plot. The first part almost had me pressing the ""off"" button. Both the scenes and the dialogue are fragmented in rapid fire order. Thus it was hard to determine both the characters and plot. But then the editing settles into more conventional timing and pacing as the story emerges and the characters take shape. I suspect director Spielberg had reasons for the scattered first part though I'm not sure what. Anyway, once things settle down, it's a fairly riveting narrative as newspaper owner Graham must decide whether to publish the explosive Pentagon Papers and risk jeopardizing the Post's future. Considering what was at stake, namely high-level government reputations and the course of the Vietnam war, her decision was an historic one. All in all, it's more a movie about Graham than the PP's secrets or vital whistleblower Daniel Ellsberg who remains something of a side character. Then too, in the sense that Graham is having to power-play in a rich man's world, a subtly feminist subtext emerges. Nonetheless, as drama the acting is first-rate, and the settings well-mounted, though I did have trouble keeping up with the flow of middle-age men. So catch up with the flick if you can, both for entertainment value and for a penetrating glimpse of power-plays and just plain lying among our elite during the fraught Vietnam years."
THE POST,29 January 2020,7/10,"This is essentially a film about the freedom of the press - and how that terrifies even the most ""democratic"" of institutions. Disillusioned military analyst (Matthew Rhys) discovers the extent to which the US military had been misleading the government and population about the Vietnam War and takes some sensitive information to the Washington Post (initially, this is more about who gets the scoop - them or the New York Times) but rapidly the Post - edited by Ben Bradlee (Tom Hanks) decides it must get there first and with the support of it's ballsy publisher Kay Graham (Meryl Streep) they take on the political and judicial establishment to win the right to publish their story. The performances, under Steven Spielberg's direction, are fine - nothing much to write home about. The film is about journalism and the right of all of us to know what's being done in our name (and with our troops/money etc.). and is told in a adequate fashion."
THE POST,24 January 2018,10/10,"Based on fact film. In 1971 the Washington Post came across some confidential documents that told about America's involvement in the Vietnam War--a war the US kept saying they weren't involved in. It spanned decades back to the 1950s. The editor of the Post Ben Bradlee (Tom Hanks) wants to publish them. The publisher Kay Graham (Meryl Streep) thinks otherwise. Then the Justice Department threatens to sue them if they do publish them.Spellbinding, exciting and tremendously entertaining movie. Even though you know how it's going to end you're never bored. The acting was superb across the board--if Hanks and Streep don't get Oscar nominations there is no justice in this world. It's brilliantly directed by Steven Spielberg and has a beautiful understated score by John Williams. A great movie and of the best movies of the year. A 10 all the way."
THE POST,31 December 2018,8/10,"1971. The Washington Post, owned and run by Katharine Graham, is about to list on the NYSE. On the news front the New York Times has managed to scoop them, publishing an article revealing the US Government's clandestine involvement in Vietnam since the 1950s and other Pentagon papers. Not to be outdone, executive editor of the Post, Ben Bradlee, has his reporters try to obtain similar information. This seems pointless once the US Government obtains a court order banning the New York Times from publishing anything further, citing national defence interests. One of Bradlee's reports manages to track down the source of the Pentagon leak and gains access to the entire Pentagon Papers. Bradlee is keen to publish but faces legal concerns. Moreover, the decision lies with Graham, who is torn between her role as a publisher and her friendship with Robert McNamara, US Defence Secretary for much of the Vietnam War. More importantly, publishing the papers could spell the end of the Washington Post.Great drama, directed by Steven Spielberg. I was sceptical at first, figuring that journalists-as-heroes movies have been done before and there is nothing left to tell. Spotlight (2015) was great, but was only released two years previously, so this smacked of unoriginality. Furthermore, when you consider that The Post deals with a political scandal of the early 70s, you immediately think of All The President's Men (1976), so this seemed particularly unoriginal.Personally, I was also sceptical on another point as I believe that some things, especially military secrets, don't belong in the public domain.I needn't have worried. While The Post does cover some of the investigating involved, the area movies like Spotlight and All The President's Men concentrated on, it is more about the decisions editors and publishers have to make in getting controversial articles published than anything else. It is also about freedom of the press.As for publishing military secrets, that side is covered too. The movie makes a compelling argument for the course of action the Washington Post took.Themes and ethics aside, the movie is interesting simply as a drama. The story is very engaging with a brisk pace and it draws you along. As mentioned, I wasn't on the Washington Post's side, or that of the press in general, at the start of the movie but by the end I was.Superb performances by Meryl Streep and Tom Hanks as Graham and Bradlee, respectively. (Though you would expect that from the two of the greatest actors of all time). They are perfect in their roles and their chemistry is fantastic. Streep got a Best Actress Oscar nomination for her performance (her 21st, 3 of which have become wins)."
THE POST,23 January 2018,8/10,". . . a devious Un-American lying bozo inflicting much of his carnage against Civilization while being held hostage within the icy grips of Alzheimer's Disease as he's shown spouting his warped world view facing a Real Life camera during Errol Morris' documentary THE FOG OF WAR, so director Steven Spielberg goes one step further in THE POST to expose the existing moldy Racist U.S. Constitution from the 1700s as the quaint virtual suicide pact which it has become in its encouragement of mentally defective tyrants such as LBJ, Tricky Dick, the Gypper, Slick Willie, Weasel Junior, and Jello the Hutt (all of whom lacked the self-awareness to realize that America would stumble further down the Road to Perdition if THEY lived in the White House). Spielberg deftly includes a scene at the U.S. Supreme Court during THE POST to remind viewers that this archaic clown panel appointed Weasel Junior to the Oval Office, and then allowed Red Commie KGB Chief Vlad ""The Mad Russian"" Putin to dictate its newest member, which will no doubt allow Jello the Hutt to permanently erase America's First Amendment, Freedom to Think, and to shutter the New York Times and THE POST once and for all."
THE POST,1 January 2018,9/10,"THE POST (2017) ***1/2 Meryl Streep, Tom Hanks, Bob Odenkirk, Tracy Letts, Bradley Whitford, Bruce Greenwood, Sarah Paulson, Matthew Rhys, Alison Brie, Carrie Coon, Jesse Pelmons, David Cross, Zach Woods, Pat Hely, Michael Stuhlbarg. Steven Spielberg's absorbing chronicle of The Washington Post's pivotal turn as a periodical - to wit: following the story of The Pentagon Papers, documenting the ongoing lies of The Vietnam War - and eventually finding the truth for the American public. Well-cast and a strong script by Liz Hannah and Josh Singer the film is a perfect book-end companion piece to 'All The President's Men'. Hanks and Streep as gruff editor Ben Bradlee and the owner of the newspaper respectively make a dynamic duo. Fun trivial note is the reunion of Bob & David (Odenkirk & Cross) as intrepid reporters!"
THE POST,28 February 2018,6/10,"In the age of Trump, a movie about journalistic freedom directed by Steven Spielberg and starring Tom Hanks and Meryl Streep should have gobbled up every movie award in sight. And early buzz suggested that it would. The fact that it eked out only two Oscar nominations, albeit one for Best Picture, is a clear indication that something about it that was supposed to connect with audiences just didn't. And it's not hard to see why.""The Post"" is competent in every way that one expects a Spielberg movie to be, but it's done in by its mainstream sensibility and Spielberg's dogged resistance to ever making a movie that lets audiences think for themselves. This movie won't let its audience breathe, so insistently is it cramming its message down our collective throat. Its competition in the Best Picture race this year are movies like ""Three Billboards outside Ebbing, Missouri,"" ""The Shape of Water,"" ""Get Out,"" and ""Lady Bird."" Even if flawed, and at least a couple of them are, these films are intelligent and complicated, and they mirror our fractured times. They give us uncomfortable situations and characters and allow us to feel about them however we want without a pre-packaged moral lesson. ""The Post"" on paper may sound relevant in today's world, but compared to these other films it feels like a relic from a previous era.Spielberg has never been a challenging filmmaker, but he has for much of his career known how to tap into our emotions and give us films that resonate strongly with us. ""The Post"" just feels tired, like he's going through the motions.Grade: B-"
THE POST,1 May 2018,7/10,"The Washington Post faces a difficult decision: should it press on and publish embarrassing secrets about governmental duplicity concerning the war in Vietnam knowing that this might result in the newspaper being ruined and the editor and owner facing prison?Spielberg takes a real-life episode of significance, sticks some high-powered acting talent in at the top (Streep and Hanks, with 5 Oscars between them) and lets rip.Actually, no he doesn't. Spielberg is more or less incapable of making a bad film, but this reconstruction of true events, with a huge amount of built-in drama, fails to meet its potential. It's well-made but, for me, it never really caught fire. Perhaps this is because it resonates more for a US audience than internationally, but I don't think so. This film is technically efficient, but lacks heart."
