Title,Date,Rating,Comments
MINARI,13 August 2021,9/10,"First off, this movie is subtitled; but don't let that make you miss this movie. A Korean family living in California in the 1980s moves to Arkansas for the rich soil. Patriarch of the family Jacob (Steven Yeun) wants more than life to be a farmer. His wife Monica (Yeri Han) and children have experienced culture shock and disappointment as they try to get accustomed with the ""hillbilly"" form of life..Husband and wife get jobs ""sexing"" young chickens, because the males are considered worthless. Jacob spends every spare moment trying to grow the biggest garden possible. Be on the watch for Alan S. Kim, who plays young David.Let me stop to not spoil this wonderful film. Beautiful scenery and characters build before your eyes."
MINARI,9 June 2021,7/10,"I have to say that I got far more from my second screening of this than I did from my first. The story centres around a Korean family who emigrate to Arkansas in Ronald Reagan's United States and attempt to make a go of things. In itself, the story is nothing especially innovative - what does resonate, though, is the way in which the entire family are portrayed by director Lee Isaac Chung as a unit. Although it is ""Jacob"" (Steven Yeun) who is the breadwinner, the story thoughtfully develops the characters of the young son - and star of the film for me - ""David"" (Alan Kim) and of his own mother ""Soonja"" (Oscar winning Yuh-Jung Youn), and we are soon immersed in their efforts to conform to their new environment without surrendering their own cultural and familial identities. It draws heavily on language - there is little English spoken and that works well. It gives an English speaking audience a sense of the bewilderment experienced by those in a society who do not all speak the native language, and so we, here, share a sense of how they (largely only speaking Korean) had to fit in on a societal as well as physical level. It's especially potent as the underlying premiss of hard work, decency and to a certain extent, mundanity, must ring true for so many of America's original founding-fathers who arrived in a new land full of hope, opportunity and apprehension. On the downside, it is a little too long - at times it succeeds too well in illustrating their daily lives as we might experience our own, and that isn't always that interesting, but the ensemble - both Korean and local - work well together, and both the young Kim and the sparing appearances of his grandmother provide us with delightful performances that deliver both humour and affection. Perhaps it doesn't need a big screen - but it's another example of carefully and creatively crafted Korean cinema that is well worth a watch."
MINARI,15 May 2021,6/10,"In the 1980s, a Korean family move to Arkansas. They've just bought a plot of land with the aim of starting a vegetable farm. Things will be tough but they're determined to make it work. However, not everyone in the family is completely onboard with the idea.A film that I wanted to like more than I ultimately did. The plot is original and interesting, the characters are engaging, the performances are great and there are some wonderful lighter moments.However, it doesn't quite hit the mark. With much of the film feeling like set up, I was waiting for the big ending. This didn't come, with the film fizzling out rather than ending on a high.Towards the end there's also a fair amount of melodrama, especially a relationship drama that seems to come out of nowhere and radically shift the focus and outcome of the film.Maybe it was just that I was hoping for a different ending.Ultimately, okay but not brilliant."
MINARI,12 July 2021,7/10,"Have to admit I was hoping for more from this acclaimed and Oscar-winning film.It's like the Academy had the chance to recognize an Asian-driven film in last year's ""The Farewell,"" botched it, and then decided that it would lavish praise on whatever the next Asian-driven movie was, no matter whether or not it deserved it. And it's not like ""Minari"" is lacking in merits. It's just that it feels formulaic in a way ""The Farewell"" didn't, and it doesn't feel as urgent as that other movie.The movie is largely autobiographical, so the director and screenwriter, Lee Isaac Chung, was mostly sticking to what he knows first hand. Fine with me. But that means a film set decades ago that lacks substantial dramatic conflict. It positions itself early on as a film about the immigrant experience and what it feels like to be a stranger in a strange land. But the Korean family at the film's center is pretty much accepted by the rural Arkansas community they choose as their adopted home and the main conflict transitions into a domestic drama revolving around a wife who gets frustrated at her husband's dogged pursuit of a dream that leaves the family scrounging. True to life events, maybe, but less interesting. Throw in the young child who's pampered and needs to learn that he's tougher than he thinks he is and the irascible grandma who teaches him that lesson, and you've got something it feels like we've seen many times before.The grandmother is played by Yuh Jung Youn, who won a Best Supporting Actress Oscar for her performance. The film also scored nominations for Best Picture, Best Director, Best Actor (Steven Yeun as the dreamer), Best Original Screenplay, and Best Original Score.""Minari"" is a solidly enough crafted film, but I found myself to be -- and I usually hate using this word -- a little bit bored by it.Grade: B+"
MINARI,12 February 2021,8/10,"Greetings again from the darkness. ""The American Dream"" could actually be labeled 'The Human Dream'. The idea of being part of a loving and supportive family, while achieving a bit of societal success and living comfortably and safely in a home one can call their own, is a dream that bears no boundaries, gender, or skin color. This autobiographical film from writer-director Lee Isaac Chung is centered on his childhood recollections of his family move to rural Arkansas to start a farm.It's the 1980s and this Korean immigrant family has packed up to leave their dead-end California life to begin anew on a 50 acre parcel in Arkansas. Father Jacob (Steven Yeun, ""The Walking Dead"") has a dream of cultivating Korean vegetables to fill the demand from an increasing Korean populace. Mother Monica (Yeri Han) sees less dream and more nightmare as they drive far from a city and pull up to a tattered mobile home (""it has wheels""). Their young son David (Alan S Kim) has health concerns from a closely monitored heart murmur, and is constantly being ordered to ""don't run, David!"" David's older sister Anne (Noel Cho) is mature and smart for her age, and acts as his life guide.Monica and Jacob take jobs at a local hatchery to support the family while the farm is developed. The hatchery job is exactly what they escaped from in California, so Monica sees their situation as worse, not better ... foreseeing failure on the farm. A heartfelt argument leads to compromise and Monica's mother Soonja (Yuh-jung Youn) comes to live with them. As David notes, she's not a ""normal grandmother"". Rather than bake cookies, she freely spews profanity and quite enjoys the ""water from mountains"" (Mountain Dew) amidst her practical jokes at the expense of others. In other words, she's a hoot!Jacob accepts the offer of help from Paul (longtime favorite character actor Will Patton), a local evangelical Christian who praises Jesus frequently, and has an unusual Sunday ritual. The two men manage to cultivate the crops, yet run in to many obstacles along the way. But Chung's film is clever in that the real core is family dynamics. Grandma's planting of fast-growing minari herb in the creek bed acts as a metaphor for the plight of this family. Each member finds their way, and it's clearly stronger as a unit than broken.This is such a beautiful film with a gentle story grounded in realism. These people talk and act like a family, and the pressures they face are real. Racism in the south is never dwelled upon, but the struggles of a changing citizenry is faced by all. Emile Mosseri's score is unusual, but fits perfectly, while Lachlan Milne's cinematography at times reminds of Terrence Malick, possibly due to the setting. Filmmaker Chung has created a tender, relatable film and the cast performs superbly. The result will strike an emotional chord for many.
In theaters on February 12, 2021 and VOD on February 26, 2021"
MINARI,25 February 2021,10/10,"After the great hidden gems I found at the Birmingham (online) Cine-Excess film festival last year,I decided to pre-order a number of screenings/streams taking place for the first major UK movie festival of 2021: The Glasgow Film Festival. leading to me seeing the opening film.View on the film:Returning to fiction film making, the impact co-directing the documentary I Have Seen My Last Born (2015) had on writer/director Lee Isaac Chung is one that comes prominently across, via planting the camera at the child's height of David,with Chung & cinematographer of the TV show Stranger Things, Lachlan Milne having it look upwards when David confronts the disapproval of the family,for his misbehaviour.Opening the gates to the new plot of land the family own, Chung takes inspiration from the Western genre,with beautifully composed shots of the bright skyline, lighting the fresh green foods Jacob and Paul plant under the roasting sun.Displaying the tension in the roots of the family, Chung holds back from the big emotional close-up, to instead eye distorted side views,bringing out a raw, intimate atmosphere to listening in on the family arguments.Inspired by his childhood growing up on a small farm in rural Lincoln, Arkansas, the screenplay by Chung brilliantly grows the coming of age David experiences, with the push-pull struggle of the family (an outstanding ensemble cast of Alan S. Kim,Yeri Han,Steven Yeun,Youn Yuh-jung and Will Patton) trying to remain together,whilst attempting to grow The American Dream.Igniting an emotional punch of a ending, Chung puts out the flames of disagreement between David, his aunt Soon-ja and husband/wife David & Monica with a poetic final scene, where from out of the flames they have battled through, the family discover green shoots."
MINARI,3 January 2021,7/10,"This immigrant experience movie is fairly interesting. It's not a groundbreaking movie although the protagonists are different but it's watchable because you want to see what happens to them. The family has some sympathetic characters. Grandma is memorable. And the boy is funny and acts well. As they set up their lives in a rural Arkansas farm, there is a pioneer feel about struggles in the frontier. Hardships like water and the toll on health feel real and are nicely unexaggerated. When good things happen it feels great too.The different thing here is it's a Korean family instead of WIld West settlers. They look like city folk too. It's also in the 1980s not in the 1880s which makes it interesting as a fairly modern day pioneer feel. Farming ain't easy.The ending feels a bit lacking in resolution. Are they going to prevail and succeed? It's irritating.that after all that you are left pondering.This movie is good for what it is but there isn't a lot to it. No way in the league of Parasite."
MINARI,9 February 2021,,"Even though Minari is set in the '80's as a Korean-American family resettles from California, it could be '21 so real is its depiction of the
challenges beset them. Writer-director Lee Isaac is himself a hero for showing these estimable ramblers trying to achieve the American dream while retaining their Asian heritage.The legacies of immigration are many and deep. Jacob (Steven Yeun) and Monica (Yeri Han) with their two children and grandma are quietly working the land to grow vegetables and gently soothing each other when things don't go as hoped. In episodic fashion, we are visitors to their farm, watching as Juan searches for water with the help of kindly, eccentric neighbor Paul (Well Patton).Not only does farming serve to cause tension between Jacob and Monica, she can see the failures to come and hope they move again, back to California. In a way, Chung has drawn his principals closer to the dream than many of us realize considering those going West only to turn back because of the California cost in economic and emotional terms.The vagaries of their Arkansas occupation are best exemplified in little David (Alan S. Kim) and grandma Soonia (Youn Yuh-jung). David warms to grandma after a time, and grandma relaxes in to fight her own battles with old age. She gives him courage while he gives her love, and their enduring live through catastrophe represents the love everyone else must share in order to survive.Minari, a hearty plant the survives anywhere, is also an emblem of the daunting task for the family to tame the South. Chung has fashioned a small Oscar-worthy drama, whose languid pace and uncluttered mise en scene may disguise the hardships beneath.Yet, he also reveals the formula for eventual success:
""Remember what we said when we got married? That we'd move to America and save each other?"" Jacob to MonicaThe salvation is--love."
MINARI,6 July 2021,10/10,"""Minari"" is one heartfelt touching family drama of love and wisdom as a viewer sees how being together grows a family strong no matter what kind of cards are dealt their way. Set in the early 80's a Korean American family has moved from the hustle and hassle world of California to the rural south to an Arkansas farm for a chance at the American dream, as new roots of goals and life have been planted. Jacob(the good Steven Yeun) and Monica(Yeri Han) want to break from their 9 to 5 life of working at a chicken factory so Jacob invest in the earth and land and equipment to start planting seeds to grow harvest so he can become a fine farmer. Their two small kids David(Alan S. Kim who's so cute) and Anne(Noel Cho) have to adjust to a new school and life that involves church too. And things do twist and spin even more when their stubborn and go against the grain rule breaking grandmother Soonja(Yuh-Jung-Youn) arrives. Grandma is loving and caring though and she brings a little seed of magic and hope to the Arkansas farm! Challenges and ups and downs are common still thru it all this picture shows that at home if a family has love, togetherness, with hard work and determination they will last no matter what happens. Overall wonderful film that one will love watching as they see a strong masterful family."
MINARI,16 April 2021,8/10,"""Unhurriedly Lee fuses a timeless, lyrical appreciation of the story's loci, Emile Mosseri's evocative score is the icing on the cake, with his oriental intimism that conscientiously outlines the close-knit family's challenges and clashes in pursuit of a new life as what the patriarch intends. Out of the box, you can see and relate to Monica's grievance, she is deprived of her say-so in the big decision and blind-sided by Jacob to live in the sticks. Her sufferance wears thin as she gets wise that their new start might be a fiasco, it reaches the boiling point when Jacob would rather give up their family than moving back to the city. Han, for my money, is the unsung heroine here, a suffering wife is such a corny role to inhabit, but she remains consistently compelling, Monica's interiority has the most drastic turnabout, which Han registers pellucidly through her unflinching strength and finesses, juggling between the roles of a mother, a wife and a daughter, she is the one who holds the household together.""read my full review on my blog: cinema omnivore, thanks."
