Title,Date,Rating,Comments
PROMISING YOUNG WOMAN,23 April 2021,10/10,Favorite scene withCassandra Thomas (Carey Mulligan) - Her Revenge against Al Monroe at his Bachelor Party gone wrong - being suffocated to death by him.
PROMISING YOUNG WOMAN,21 January 2021,4/10,"I remember seeing this trailer multiple times the last few times I went to the movie theater before the pandemic started, and I found the trailer pretty exciting. I thought, ""Really interesting cast for this type of movie. This looks like it has potential, but it could go both ways...""Well, ummmmmmm, it definitely went one way, pretty intensely. Not in a good way. The characters are so hollow it almost feels weird to even call them characters. They all feel like parodies of stereotypical archetypes. The protagonist is fully unlikable, and it's the first time I've seen Carey Mulligan in a role where she's as such. Like. yeah, obviously she's ""fighting for a good cause"", except she does it in a really horrible, counterproductive manner. It's difficult to tell what the director intended for the audience to feel while watching this film. At first, it feels like it's supposed to be a fun revenge-style B-movie, but you quickly realize that it's almost never funny even when it tries to be and it has almost zero violence, so, it actually has none of the characteristics that would make a B-movie fun. I also figured it would be campy, but it's mostly camp-free as well. It feels like they attempt camp on occasion but it falls flat, especially because it's so seldom and does not match the tone of the rest of the material. I feel like the movie would work way better if these dudes were getting their heads chopped off. On a similar note, there are a lot of attempts of creating either tension or emotional resonance by way of very serious subject matter, but due to the fact that the characters and script are otherwise so one-dimensional, they mostly all fall flat as well. There's not really anyone on the cast who does particularly well with this material, but I'm gonna chalk it up more to the writing and directing here. I'm sure they did the best they could. Alison Brie probably did the best out of anyone, but she's only in two scenes.The last half hour was perhaps the only compelling part of the film, and the only part that features anything beyond surface level concepts. However, it had some pretty big plot holes IMO. You'd think the point of this film would be to make you cheer for the woman getting revenge on men, but the way it wraps up doesn't really give you satisfaction in that department, or any other for that matter. The wrap-up is intriguing and there were a couple of elements I was not expecting, but it also felt like it didn't actually make enough sense as an ending.So, not many redeeming values here. What I do appreciate about the movie is its ambition. Other than that, almost nothing. I would not recommend."
PROMISING YOUNG WOMAN,7 November 2021,1/10,"They have drinks and there has to be a token there. It's 6:48am far too early for their kind in my face. Boring, uneventful and boring. Women need to take responsibility for their own problems. They cause all the problems anyway. This movie sucks."
PROMISING YOUNG WOMAN,4 May 2021,10/10,I have seen in a while. So well done and deserving of it's awards.
PROMISING YOUNG WOMAN,27 July 2021,8/10,"That old saying ""art imitates life"" is true enough, but what happens when the art that imitates life is less than positive? In 2020's thriller 'Promising Young Woman,' we see the ""Me Too"" movement personified - a complicated yet important story to tell on the big screen.What makes 'Woman' a standout film is its star - Carey Mulligan. It's fair to say the role of Cassie is Mulligan's career highpoint to date, as the actress brings to life the sullen, defeated yet biting personality of the med school dropout. Everything from her scratchy, sarcastic tone to her ""devil may care"" appearance is assembled masterfully.'Woman' succeeds on a number of fronts, from keeping viewers guessing where this runaway train is headed to leaving some details up to their imagination rather than spelling everything out verbatim. There are more than enough scenes that turn your stomach in ways you didn't think was possible. Of course, the grand finale is one that comes as a sucker of all punches, complete with camerawork that would make Hollywood's greatest cinematographers green with envy.No, it's not an uplifting film in the slightest, but 'Promising Young Woman' deserved its best picture nomination as an incredibly well done film that doubles as a commentary on the double standards that unfortunately still exist."
PROMISING YOUNG WOMAN,2 February 2021,7/10,"Vibrant looking movie with a sad and sinister undertone (in more ways than one). If you have seen the trailer, and you are interested in the topic, this is a movie worth watching. Moves forward at a good pace and more importantly, has a memorable ending. Saying more would probably constitute spoilers, and this is one of those movies that I wouldn't want to spoil because I really enjoyed it.
Good cast, lighting, sets and clothing. There's rarely a boring shot or well placed contextually. But more than anything, the emotional tone of the movie throughout is very very good.I was on the fence, but it is one of those that you are glad you watched by the end."
PROMISING YOUNG WOMAN,4 July 2021,8/10,Carey Mulligan is without a doubt the best actress of the decade. I've seen her in most her movies and her diversity is second to none. And the movie was great... she made it though.
PROMISING YOUNG WOMAN,20 March 2021,8/10,"This movie is very good, it has to fight the Oscars. The script is very original. Good performance by Carey Mulligan."
PROMISING YOUNG WOMAN,26 January 2021,10/10,So far this is my favourite film of 2020. The acting is perfect and the characters are spot on real. The story is too notch. The story is funny at times which is good the turn the hard subject matter into something entertaining to watch. They did a great job with the subject matter of the story. I hope it's nominated for Oscars but I have a feeling it won't. Overall it's an amazing film that everyone needs to see.
PROMISING YOUNG WOMAN,2 July 2021,7/10,"This movie just gets crazier and crazier the longer it gets. Just when you think this movie finally calms down, it pulls a 180 in the best and worst way possible. The story is strange yet it still works. The acting is solid all around, and the main performance by Carey Mulligan is great. The film is also very colorful, which strangely works well with its extremely dark themes.But, there are some pacing issues in movie, but it's not so serious that it ruins the movie. There are also some major plot holes within the film. Like the entire ending of the movie being dependent on Al Monroe murdering Cassie when the odds of that happening are slim.Depending on who's watching this movie, it may be a 1/10, or it may be a 10/10. I generally liked the film, even though it's not exactly my cup of tea. There are also some great twists at the end, and the third act is absolutely insane. It's a 7/10 from me; decent enough for me to give it a recommendation."
PROMISING YOUNG WOMAN,24 April 2021,10/10,"Promising young woman
2021
15
Director: Emerald Fennell.Starring: Carey Mulligan, Bo Burnham, Alison Brie, Clancy Brown, Adam brody, Jennifer Coolidge, Laverne Cox etcOverall rating 100/100Promising young woman is about a young woman called Cassie (Carey Mulligan) who is pushing thirty and still living at home. She is traumatised and defined by a hideous crime involving her best friend Nina. She seeks out vengeance against those who crossed her path. Wow that's all I can say about this film, promising young woman was one of the best movies I have ever seen it was just masterfully constructed.First of all, I loved the cinematography and the script, it had a great dark and uncomfortable tone, a fantastic soundtrack and great usage of different characters to fulfil a different purpose. The cinematography for this movie was just incredible, the use of costume and props was unique and incredible, and there was just some incredibly creative filmmaking and shots that were so well thought out and interesting to see. I have to give huge praise to the screenwriter and director of this film Emerald Fennell because wow this was one of the best scripts I have ever heard. The dialogue was incredible. It was unique insightful and always had an underlying message that you had to figure out and there was some truly powerful lines that stuck with me, I was in awe from start to finish at the power and creativity that Emerald manage to construct within a script and I envy her talent. I also thought the movie managed to execute an excellent dark and uncomfortable tone, with the subject matter of rape and sexual assault the film was bound to be dark and uncomfortable in parts, but I was not expecting the movie to go where it went. I genuinely felt scared for Cassie as a character but every time a new guy attempted to do something to her it had the same impact, it was disgusting and extremely dark, but it needed to be shown as the events in this film happen too often in the world. I also thought that the movies soundtrack was absolutely fantastic, each song reflected the themes and tone that was within each of the scenes perfectly and really helped with creating a more intense atmosphere which I thought was amazing, the orchestral version of toxic will stay in my mind for a long time. Finally, I also loved that different characters served different purposes in how unlikeable they were, the different guys that Cassy targeted reflected different reactions and reasons for why guys think its ok to have sex without consent or to commit an assault, and I loved that each of the guys were incredibly unlikeable and served a different purpose which was bought out excellently with the dialogue.My next few positives would be the interesting main character, the character background, the chemistry between actors. The very important themes showed and finally the rising of tension. I thought that the character of Cassie was so fascinating throughout the whole movie, she was written so you were never truly sure of whether to support her actions or not but you understood how she thought and how traumatising it must have been for her and I loved being on edge about a character I personally supported her and sympathised with her character even when some of her actions were a bit on the edge of being reckless. I also really loved the character background for Cassie, they established her life really well, with still living at home at 30 with a poorly paid job and no relationship it really showed you how unmotivated and isolated she was as a character due to being so traumatised which I thought was really effective. I also thought there was great comedic and romantic chemistry between Carey Mulligan and Bo Burnham, they bounced off each other really well they had a believable chemistry that came off naturally on screen and their relationship aside from the plot twist was really heart-warming in terms of the character development of Cassie. I thought that the movie raised so many powerful and important themes on sexual assault. The movie had so many layers to its themes, the way in which sexual assault is so easily brushed under the carpet or the man is so easily believed, and so often excuses and victim blaming is used and I applaud the film for showing all of these different themes so powerfully and sensitively. This is why I love films so much because they have a strong message and make you stop and think after watching and that's exactly what this movie did. Finally, I also loved the rising of tension as the film progressed and developed, the events and the plot twists kept on getting bigger and bigger and darker, each time making you feel more on edge and sympathetic towards Cassie as a character, the reveals were so shocking it really raised the stakes excellently.My next few positives would be the performances, balance of perspective, humour, heart-warming moments and finally, the great internal conflict created for Cassie. The performances from the whole cast in this film were fantastic, but of course the lead performance from Carey Mulligan was simply phenomenal. This for me has to be her best performance to date and she 100% deserves her Oscar nomination. The depth she gave to her character, the subtle nuances to her acting and the way she delivered her lines were just perfect. And the way she could slip between dark and happy was just incredible. I also really liked how they did balance out the perspective, in terms of implying and showing that not all men behave like a lot of the characters did. Cassie's father and a few other supporting characters offered a healthy balance to the dark message the movie was portraying. I also liked that the movie balanced its much darker tone with a funny and heart-warming tone as well, I think the relationship between Cassie and Ryan was really great and it was really sweet that just for a little portion of the movie Cassie had moved on and opened herself up a lot more which was a really great development to her character. Finally, I also loved the internal conflict that the movie showed with Cassie, the fact that she was so unwilling to be in a relationship with Ryan and her having certain trigger points was an excellent part to the first half, she was struggling to let go and stop isolating herself from her trauma and this internal conflict was well constructed and conveyed well through Carey Mulligans performance.My next few positives would be the teasing and execution of the character depth, the character development as well as the structure of the film. I thought the film did a good job at teasing the audience at more depth for Cassy, it shrouded the audience in mystery about her past and what happened to Nina which I loved it built suspense and it made the payoff when they eventually told us what happened that much better. The depth they did with her character was excellent, her character was so detailed in how she was written, the way she isolated herself from society and any men in fear of history repeating itself and her getting revenge on sexual predators and stopping people from committing assaults was so great. Her character went on such a personal journey of letting go of the past, but also making sure that everyone connected with Nina get's what they deserved and they both intertwined so well. How her character developed was excellent as well, this was largely due to how well the film was structured, it almost had different parts to it as her character progressed through the movie, switching from her stopping predators and learning to let go to the massive plot twist and the repercussions of that, it was just masterfully constructed and there was never a single dull moment.My final few positives would be the emotional weight, plot twists and incredible final act. The movie was actually fairly emotional in places, the heart of the story was someone who couldn't get over the loss of her best friend and couldn't let go of the past, her relationship with her parents really helped convey this when they reconnected when she learnt to let go and opened up to them again and it was often beautifully handled. I also loved the plot twists, the movie did an excellent job at deceiving the audience into believing everything was fine with Cassy due to her relationship with Ryan. But the twist with Ryan and Nina was unexpected and took the movie in a completely different direction which I loved. Finally, I thought the final act was incredible. It was intense, the soundtrack was excellent and despite the unexpected ending I thought it worked well. Killing off the main character is a controversial move, but they made it work through different props and visual technique and it was done to convey the bigger themes of the movie and for me worked excellently.Overall, promising young woman is smart, clever, and incredibly well written. Which has a career defining performance from Carey Mulligan. And its themes are so powerful and important to todays society about sexual assault of women and how its still to this day brushed under the carpet way too many times. This is why I love films so much, they have something to say and make you think during and after watching it, my favourite movie of the year so far and for me one of the best films I have ever seen."
PROMISING YOUNG WOMAN,16 April 2021,,"Promising Young Woman is a daring mix of a handful of genres - part revenge flick (think Kill Bill), part bubble gum flash piece (think Edgar Wright), part black comedy, part rom com - this movie swirls together several genres into a wild ride with plot twists and turns I didn't see coming. I found the climax of the film to be particularly risky, and the risk pays off. The cinematography was harsh at times, though I think this was the intended effect. The film never seems to let up and let you breathe, even calm scenes seem bubbling with chaos or darkness. I am happy this film got nominated for Best Picture."
PROMISING YOUNG WOMAN,1 May 2021,7/10,"Decent enough dark thriller about a important subject matterCarey Mulligan was good in the main role, though American accent was slightly annoying . Support wise Bo Burnham stood out."
PROMISING YOUNG WOMAN,25 October 2021,4/10,"I watched the movie predominately because of Carey Mulligan. She is a wonderful actor, and does a great job on this. I also enjoyed Bo Burnham's skilled performance. Unfortunately the other actors did not do a particularly great job, and the plot was so thin.I could not wait for the movie to be over."
PROMISING YOUNG WOMAN,11 August 2021,9/10,"All around. Not much left to say. Especially from a first-time feature director.Very original, especially omitting her doing violence on the men. I expected that to be a given. The grey areas of the characters were more and more intriguing the more I thought about them.Felt a bit rushed and melodramatic in brief places after the romance began. The morning after she's killed played as lightly comedic, which I found odd. But his kicking and trashing around on the bed was comedic, too. And the brief scene of her being cremated (nudging her hand back into the fire). I really didn't feel the ""horror"" of it all others have expressed. (I eventually thought she planned for him to kill her.)Didn't mind but was sure it would be male-bashing all the way. Not really. The bad guy(s) really were not as classically bad as I'd expected. Actually felt like it was forgiving of the men in their early 20s when it shouldn't. Being that it was written by a young woman, she couched the relatively short time between early 20s and being 30 as far longer. (As she's 35 NOW, I'd assume she wrote it no later than early 30s.) As if the age difference was huge. But I felt the same, I suppose, when I was that age.Her doctor love was a nice guy and the lawyer was contrite. The actual rapist, also, repeatedly attempted to do ""the right thing."" In the end, her actions seemed excessive vs the attitudes of those characters. Odd as she so readily forgave the lawyer and not the two younger men.Although it wasn't shown (but heard), the rape scene asked a lot of questions. (Glad it wasn't shown.) We hear the sympathetic doctor shocked but not alarmed at public sex with a drunk woman. At that age, I might also had that reaction if I was also drunk. I would find it garish and obscene at the time, but not sure I'd figure out it was rape. I would question it, but wouldn't find an answer. I never went to a 4-year college and wonder if it was accurate and more common than I think. I hope not. (And was also mitigated by a female character and bringing up the heroine's sexual activity at the time, too.)It might require some further thought on the subtext or it was so perfectly accidental."
PROMISING YOUNG WOMAN,4 November 2021,4/10,"This film is ridiculous, not believable and the acting is terrible!!!! The protagonist comes off as a whacko and a parent's greatest fear. She's a TERRIBLE actress. The script reads like a bad lecture about bad people. I only watched it because of the ratings. What's the matter with you people????"
PROMISING YOUNG WOMAN,24 March 2021,10/10,"I thoroughly enjoyed this movie! Well done Emerald in her directorial debut. And I am not surprised for her Oscar nomination, a damn shame that she did not win it. I am sorry but only idiots can criticise this movie! How stupid to bring Margot Robbie into this by that idiot film critic!"
PROMISING YOUNG WOMAN,3 March 2021,7/10,"Unique story, refreshing to to see something different."
PROMISING YOUNG WOMAN,7 January 2021,6/10,"While this is a decent film, I went in thinking it was horror, as I saw it advertise on a horror feed. It's not a horror at all, it's not even really a thriller. It's more like a dark comedy with this really quirky soundtrack. And although I liked a lot of the ideas running through this....there could have been so much more done with this film. It could have been a bit edgier, a bit darker. So many famous people in this film who have like 10 mins screen time which was a waste.The ending was quite unexpected and I did like that. It wasn't a typical happy ending situation which was good."
PROMISING YOUNG WOMAN,5 May 2021,8/10,"A revenge movie is nothing new, and this movie's awareness of this makes it both better and worse off for it. Choosing to update the format to include a modern, nuanced concept of sexual assault was a clever turn. Even though it's a very ""of the times"" topic, it's still a very vital point worth making, and the movie handles the issues with class. It also sets itself apart from it's predecessors by having a more lighthearted feel throughout. Much of the movie focuses on the possibility of redemption for our protagonist and keeps the violence to the bare minimum. In the end, instead of delivering a final satisfying bloodbath, it offers something more bitter sweet, which may be subversive, but just isn't as satisfying."
PROMISING YOUNG WOMAN,30 May 2021,8/10,Wow - an acting masterclass from Carey Mulligan. And if this film can make one person think twice about taking advantage of someone who can't defend themself it has done it's job. But it's a lot more than a film that sends a powerful message. It is sinister entertainment at its best. Wonderful.
PROMISING YOUNG WOMAN,1 January 2021,7/10,"This film had me, then lost me, then totally grabbed me again... and right at the end, completely lost me a second time. Carey Mulligan is terrific. The visuals are superb. The plot is, at times, absolutely riveting. The message is one I agree with wholeheartedly. However, the contrivances, especially in the final 10 minutes, are so absurd that it became laughable. If the film had had the courage to end before the big ""satisfactory"" reveal... it would have been far more powerful."
PROMISING YOUNG WOMAN,20 March 2021,6/10,"I was never really interested, some interesting ideas are prodded here and there but only one is explored further than a line or two, the moral dilemma Cassie is facing throughout the entire film, this is easily my favourite element to 'Promising Young Woman'.I like most of the performances, the rendition of 'Toxic' was really fun and the use of pre-existing music added a layer of irony it needed, I like how Cassie's trauma is presented, it's quite tasteful and could have easily been played as a bit of a joke. Finally I also think the commentary on how women are generally viewed, mostly by men and how so many people (of all genders) feel completely fine shrugging off or making excuses for terrible acts committed, having this message doesn't not mean this movie is exempt from criticism.Now the bad things. Lots of the supporting cast are bad, Alison Brie is absolute trash and so is Chris Lowell. The sound mixing is dreadful, some of the worst of the year and the presentation of everything is so overdramatic and irritating. The plot never progresses organically, something fairly unlikely has to happen in order for the film to actually take a step forward, there are also quite a few continuity errors, the most obvious one if that during the close up of Cassie's necklace the smooth edge of it is facing the right, and when she's just wearing it walking around casually the smooth edge faces the left.Despite being fairly conflicted about it I'd still recommend 'Promising Young Woman', it's pretty easy to like if you're not like me and don't get pissed off by small details or when there isn't background noise at the restaurant."
PROMISING YOUNG WOMAN,17 January 2021,9/10,"I've been watching a movie a day since the new year, and ""Promising Young Woman"" is no doubt the best film that I've seen thus far. Starring Carey Mulligan with a powerhouse of a performance, ""Promising Young Woman"" has everything movie lovers dream of. Let's break it down!First things first: Carey Mulligan is phenomenal as Cassie, a young woman who seeks to punish those men who would take advantage of too-drunk girls at a bar. Cassie hides a deep, deep layer of pain behind her beautiful exterior, and Carey Mulligan is so good as a woman who hides that pain to everyone she holds dear, expressing it only when she decides to put hurt on others. Cassie is laser-focused on something very specific that guides her every move - she seeks to find catharsis through being judge, jury, and executioner, but more than that, it is obvious that she wants to find a way to move on, perhaps by herself, or perhaps with someone she can trust and love. There are a lot of layers to Mulligan's performance, more so than the one-note trailer would have you believe, and she's riveting to watch navigate through the movie's color-soaked climate.Yes, this movie pops like lip gloss, and you won't be able to take your eyes off the screen. Vibrant, lush colors fill the frame, casting an almost fantastical feel to the film. From neon reds and pinks to bright greens and subtle pastels, colors bathe the screen, coupled perfectly with a delightfully poppy soundtrack. Music from Charlie XCX and Paris Hilton will grace your ears, all very catchy and upbeat, contrasting perfectly against the tragic subject matter that the film deals with. It's all very purposeful and tongue in cheek, and makes ""Promising Young Woman"" a total blast to watch.""Promising Young Woman"" may focus on Cassie, but it also centers around the lives of multiple other characters that Cassie knows in some capacity. Old friends and old enemies make their way into the plot, with mostly shocking results. One thing I loved about this movie's story is how it handles its revelations; nothing that is revealed to the audience feels like its shock for shocks sake. Every beat progresses naturally and is portrayed perfectly. Also, this movie does an exceptional job of constantly subverting audience expectations in a way that doesn't feel cheap or thrown in. My jaw dropped at multiple points due to an unexpected twist; similarly, I found myself sitting up, white knuckled when a scenario suddenly started pivoting in a direction that I did not expect and could not predict beforehand. This is a thriller in the truest sense of the word, and from the first scene to the last I was on the edge of my seat.There's so much more I want to say about this movie, but I cannot divulge much more without going into spoilers, so I'll just say this: Before going into this movie, I heard complaints about its end. Of course I will not say what happens, but I will say that, while I didn't expect or necessarily want the movie to progress in the way it does, everything wraps up in such a satisfying and true-to-form way with the beats that the movie sets up, and it didn't detract from my enjoyment whatsoever. In fact, some of the film's most memorable and exciting sequences happen toward the last act - so if you're in any way on the fence about watching this movie because of things you've heard about its ending, don't be; in the words of Luke Skywalker, ""This is not going to go the way you think,"" and in my opinion, things didn't go the way I thought in the most thematically satisfying and entertaining way possible.""Promising Young Woman"" deals with dark, disturbing topics in a way that is suspenseful and thrilling, but ultimately relentlessly watchable and entertaining. Stomaching the subject matter may be difficult, but if you can do it, I really think you'll have a great time with this one."
PROMISING YOUNG WOMAN,25 April 2021,7/10,"Hmmmmm.I like a lot about this, but I also really need to think about it more. I mean, for one thing, it's not exactly hard to figure out that I, a straight cis white dude, am not the target audience for this.But I still get what it's saying, and I liked a lot of what it was saying...right up until the end. Upon getting to the last 20 minutes or so, I have no idea what it's saying. Without spoilers, at first I thought it was actually a pretty clever commentary on how rapists nearly always get off scot free, maybe in a way not everyone would like, but that's how I saw it and I thought it was actually really brave to do that.Then the actual ending happened, and I was very confused. Maybe I would never completely get it unless I was a woman, but it seemed to walk back on everything that I thought was really clever from the last few minutes.So I'll stick to the stuff I can be sure about - Carey Mulligan is awesome in this, while everyone else is...good and not really much else, but she makes this film. While I didn't think it was directed amazingly, the cinematography is really great, the colours really pop in a gorgeous pastel aesthetic that suits this story perfectly.However, while I like the story, it could maybe stand to be a bit more subtle. The pharmacy scene was ridiculous, the opening scene has a bunch of creepy guys literally saying ""she's just asking for it"", and other lines include ""it's every man's worst nightmare, getting accused of something like that"", and ""you're not even that hot"" upon being rejected. Like, yes, we get it, bad excuses for rapists and fragile male egos.And speaking of subtlety, goddamn is the music obnoxiously crammed into some scenes that don't need it at all, and especially don't need it to be so bloody loud.So yeah, I'll need to think about this more for sure, but I definitely like it. I could like it more, I could like it less, I don't know. Either way, if you're hoping for it to win Best Picture, um...you probably aren't that familiar with the Oscars."
PROMISING YOUNG WOMAN,12 April 2021,8/10,"Great job by director Fennell because this is her first feature film. Almost unbelievable. A special and original film, with interesting topics, but also genres, or better to say combinations of genres. The film is shocking and not easy for me to watch, and it contains virtually no visual violence, which speaks to the great work the director has done, and the script is also top notch. The downside to the film for me is that all the male characters are made on the same mold, and some scenes literally scream feminism."
PROMISING YOUNG WOMAN,9 January 2021,9/10,This was not what I expected! That is good because I am rarely surprised these days.The part that sticks with me is Cassandra's relationship with Ryan... how a ghost from the past destroyed them... And how it goes to show you do not know who you are with no matter how much you feel you know them.The film also begs the question... Are we who we are regardless of passing time? Do people change? Do they??Highly recommended!
PROMISING YOUNG WOMAN,28 November 2021,5/10,"Director Emerald Ferrell creates some devistatingly brilliant visual imagery and pairs it with a great soundtrack. There are some terrific one-liners that would make great skit punch lines. But the narrative is everywhere and nowhere at the same time. The ending is so bizarrely brilliant and ultimately almost makes it all worth it but not quite.This film tries to follow the perspective of someone who was traumatized from her friends rape and eventual suicide. It unfolds in a manner that you are not sure whether it is going back and forth in time and it's hard to stay with. As it turns out, the movie's trailer was a tease. She's not as lethal as it looks throughout - She vents her rage within more than getting any actual revenge . Until she does - but getting from Point A to Point B to Point C is more visceral than believable.Many people thought Mulligan should have won best actress for this turn for the way she changes personas. I thought she 75% pulled it off but not quite completely. Certainly worth watching for your own perspective. To me, I was alternately entertained and frustrated - which may be just what Director Ferrell was going for.Brilliant art? Perhaps so. Do I ever want to watch it again? No, not me."
PROMISING YOUNG WOMAN,25 January 2021,6/10,"Emerald Fennell's Promising Young Woman is one of those films where I must ask a few questions of its admirers. This is a movie I've seen listed in the ""Good for her"" collection, where pictures like Gone Girl and last year's The Invisible Man also appear; movies that are loved because they feature once-downtrodden women exacting gruesome revenge on their abusers - and by extension, the proverbial Patriarchy.People are free to love these films for whatever reason they see fit, but it does make me ponder: what did these movie-goers think of films like Joker? Are they the same journos who claimed that Joker either ""glorified violence"", or (if they recognized that Arthur Fleck is decidedly more than an entitled white guy written for right-wing incels) tacitly held the problematic belief that marginalized groups are serial killers waiting to happen? If so, why are they not similarly afraid of the effect that Promising Young Woman might have? (Armond White worries this movie is gonna have the same effect as Breaking Bad, which apparently ""condoned twisted revenge"".)Obviously, Joker didn't lead to any violence - even if both the 2020 BLM riots and the recent Capitol coup bore some resemblances to its climactic events, which is part of the film's ACTUAL points about radicalization and perceived justification (and the reason both sides are certain it's either lampooning or celebrating the other). I don't think this one will either, mainly because the character of Cassie Thomas (Carey Mulligan), like the Joker, isn't written as wholly likable or excusable, even as we understand what sort of system created her. There comes a point where she's well over the line - even for those who may initially admire her.The third act also makes me wonder why someone thought this was a ""Good for her"" movie. Is this really a happy ending that communicates no wrong-doing on the part of Cassie? Could such a case be made? Could this movie (judging by Cassie's more zealous fans) prove to be a 13 Reasons Why scenario, where the work actually did lead to horrible things? I suppose I won't spoil too much.I'm yet to fulfill my main mission, which is to talk about how good the actual movie is. Having just finished it, I don't believe it's gonna be too harmful, nor is it bad! The opening made me fear for the worst, but I soon began to enjoy its editing, visuals, musical choices (featuring such composers as Wagner and XCX), and central interactions.And yes, the characterization of Cassie Thomas is more multifaceted than it might have been. She dupes men into taking advantage of her by feigning inebriation and then punishing them accordingly, believing herself to be going against the system that destroyed her best friend many years ago, but it becomes clear that her catharsis won't come until she attacks the true source of her torment. After a particular turn of events, she gets her chance.It's ultimately an original and engaging story with fascinating characters and conflicts. Mulligan is consistently believable, even at Cassie's less sensible moments, and she has perfect chemistry with Bo Burnham when Cassie's life seems to get brighter. Supporting players like Clancy Brown, Jennifer Coolidge, Alfred Molina, and Alison Brie are also very good, never going as cartoonishly black-and-white in their depiction of the ""gender wars"" as some audiences feared (see Armond White again).Some characters (many of them male) are strawmen and caricatures, yet I still feel like this movie does a more honest job than most. The first scene in which we see Cassie fool someone is too rushed, and the ""nice guy"" archetypes being mocked are the kinds I've already scene parodied in 2013 Tumblr memes (same with Christopher Mintz-Plasse in a later scene). If her first victim seemed more convincing in his friendly façade, and maybe if the promos hadn't spoiled what Cassie actually does, imagine the punch we could've started on.The tonal shifts in Promising Young Woman will be jarring to some, but critics like Brian Tallerico insist that this is intentional, reflecting Cassie's mental state - dealing with trauma can be quite the rollercoaster indeed. That said, there's too much whiplash in certain scenes. And yet, I'm certain that you'll remain entertained. Just try to remember that the Cassies of the world might not be the answer to the system; just a result of it."
PROMISING YOUNG WOMAN,8 October 2021,8/10,"This film portrays a perpetual cycle of damage. Damage leading to damage and round and round. It left me with a bitter taste in my mouth. None of the main characters including her parents will escape it until they die. For me it wasn't a comedy after I completed the viewing. It would be a comedy from the perspective of intelligent aliens looking down upon our fragile little minds though.Well done filmmakers, and thanks for the reminder. We have to be nicer to each other in this world :)"
PROMISING YOUNG WOMAN,22 April 2021,7/10,"Perhaps I was expecting too much after reading much hoopla, but while this will certainly hold your attention from beginning to end as it's hard to guess what is going to happen next, I was a bit disappointed. It's original, but I thought some of it, particularly the ending, to be rather preposterous. The performances are good, especially the two leads, Mulligan and Burnham. Mulligan is always very good or at least good & Burnham is a real charmer here. It has a very relieving & uplifting section, but when all is said and done this is a movie in which nearly every major character is destroyed in some fashion. Can't really say it's a downer though as most of them deserve it in one way or another."
PROMISING YOUNG WOMAN,4 April 2021,9/10,"The first challenge I find writing this film review is in what movie category to place it in, according to IMDb this is a Crime Drama and a Thriller, yet the plot is similar to the Horror sub-genre of Rape and Revenge. But unlike its predecessors, this particular film does not rely on nudity or gore to be shocking, the subject matter is real enough to be shocking, which makes this film nothing short of amazing in my book.Carey Mulligan shines in the lead role of Cassie, a med student who dropped out of college due to a traumatic event, and writer/director. Emerald Fennell has an astounding storytelling talent, as the film captures you from the beginning, and the plot is shrouded in a mystery so captivating it will have you on the edge of your seat until the very end.There are movies that beat you over the head with their message, and there are stories so compelling the message shines through, and this powerful film is definitely one of the latter, and even though some scenes can be frightening, every one should watch it, as it is a great film with a lot of things to say."
