Title,Date,Rating,Comments
THE FATHER,14 September 2021,7/10,"It's been quite a while since I felt the Oscar winner for best actor actually turned in the best effort... Well, there is absolutely no doubt here that Sir Anthony Hopkins is on fine form as the elderly gent who is struggling to keep a grip on reality as he suffers from dementia. Coupled with a sparing contribution from Dame Olivia Colman who plays his daughter ""Anne"" and who is also excellent as the woman trying to juggle her own life with the responsibilities of caring for her father - sometimes lucid, sometimes less so... The performance from Hopkins allows him to build on his substantial stage experience to present us with a deeply thought out portrayal of a man dealing with psychological issues he (and sometimes the audience, too) is largely unaware he has, and he excels. Regrettably, the supporting cast let the film down rather - Mark Gatiss and Rufus Sewell could have done so much more as actors and with their characters - though, to be fair, their appearances seem to serve as little more than a bit of light relief for the audience from the intensity of Sir Anthony's contribution. The extent to which Florian Zeller has referred to any established clinical templates or practices when directing his own play for the big screen doesn't matter - this reeks of authenticity and engenders frustration, empathy and sympathy like no film that I have seen for many a year. A must watch, I'd say..."
THE FATHER,17 May 2021,9/10,"After his previous carer leaves the daughter of an octogenarian, Anthony, organises a new carer for him. However, to Anthony everything is confusion: faces change, one day his daughter Anne is moving to Paris, the next day she's not, is this his flat or not? And why doesn't his other daughter visit him anymore?Brilliant. An absorbing, sensitive-yet-jarring look into what a person living with dementia or similar must go through plus what those that love them and care for them must experience. Told in a very intriguing and compelling manner: nothing is signposted, everything unfolds in a layered altered-reality fashion, making you figure things out for yourself.Quite haunting and thought-provoking, as that could be you one day, or someone you love. Incredibly emotional too as you think about this affects his loved ones, the life he's lived and that this is what it now amounts to.Incredible performance by Anthony Hopkins in the lead role. While the plot and direction are fantastic the film needed an excellent performance as Anthony and that's what Hopkins does, absolutely nailing it. He well deserved his Best Actor Oscar.Great supporting cast: Olivia Colman (who got a Best Supporting Actress nomination for her efforts), Rufus Sewell, Olivia Williams, Imogen Poots and Mark Gatiss."
THE FATHER,21 June 2021,9/10,"Anthony Hopkins gives a towering performance and joined the ranks of multi-Oscar winning actors in this harrowing film.He plays an elderly man suffering from dementia, and the movie is filmed mostly from his point of view, meaning it's a disorienting experience for the viewer, as past runs into present runs into future, different actors play the same characters and then the same actors show up later playing different characters, the apartment in which he lives changes decor and layout. We're never sure whether we're getting an accurate version of events, and the last and devastating scene of the film leaves us wondering if anything that preceded it happened within the world of the movie at all or whether it was all a jumble of memories of events that occurred before the film even starts.The film is expertly written and directed in such a way to make it just frustrating enough for us to feel like we're in the shoes of the main character, but not too frustrating to make the movie overall a turn off. Given its accolades, I was surprised and maybe a touch disappointed that I wasn't more moved by it than I was, save for that last scene, which would have justified Hopkins' Academy Award even if nothing else leading up to it did, though everything leading up to it does as well.Christopher Hampton and Florian Zeller (who also directed) won an Oscar for adapting the screenplay from Zeller's play, and this is one stage-to-screen adaptation that doesn't scream its stage origins. I wasn't surprised it was based on a play, but on the other hand would have accepted that it was written directly for the screen too. Olivia Colman received a Best Supporting Actress nomination for playing Hopkins' daughter, or at least one iteration of her, while the film also copped nominations for Best Picture, Best Production Design (and how wonderful to see work like this nominated in a category that usually favors obvious period or fantasy films), and Best Film Editing (again, a very high-brow choice by the Academy, and richly deserved).Grade: A."
THE FATHER,1 July 2021,9/10,"I cannot say what I want to say about this film without spoilers, so please don't read on if you want to find what happens in the film as it unfolds.Anthony lives in a flat in London. His daughter Anne calls in on him every day. She is upset and worried because Anthony has driven away another care worker, and Anne is about to move to Paris in a new relationship. Anne's husband indicates that the flat is Anne's, not Anthony's. Anne seems to be an entirely different person,, but then she is Anne again. Her husband is someone different though. Some conversations are repeated. Anthony initially charms, then verbally attacks, Laura, a potential new care worker who reminds him of his other daughter, Lucy, who never comes to see him.We realise early on that Anthony is in the grip of dementia, and through most of the piece, right up to the end, we are wondering hiw much of what we see is real, and how much is Anthony's disintegrating memory betraying him. Ultimately, we never know and it doesn't matter - despite it being very clear how destructive the impact of Anthony's dementia is on Anne (and possibly her busband - was she married? Was it a factor in the marriage breaking up?), what the film shows us is what it might be like inside the mind of someone whose foothold in the real world is increasingly unreliable.Anthony Hopkins wins a well-deserved 2nd Best Actor Oscar for a portrayal of a character who is initially unlikeable but, by the end, is almost literally a little lost boy. The rest of the cast are also excellent.Florian Zeller directs this adaptation of his own play (the adapted screenplay also won an Oscar). It is wise, sad, accurate and compassionate. If you and your family have never been touched by dementia then you may well marvel at the clever and kind telling of a worthwhile story, brought to life by a crew of supremely gifted artists.My family has been touched by dementia on a number of occasions.At different times, I saw in this film my grandparents, my mother-in-law, my wife, my father, my mother, my brother and myself, and all at times in our lives which could never be called happy. It struck very close to home, and I found it brutal."
THE FATHER,11 March 2021,8/10,"Greetings again from the darkness. Dementia and Alzheimer's disease are frequent topics in movies these days for the simple reason that so many are impacted either directly or through a friend or family member. The importance of memory to our core being cannot be over-stated. It's crucial to who we are and what we feel. The first feature film from French director Florian Zeller is an excellent and poignant tale, all too real for those who have experienced this with a loved one. Zeller adapted his own play (winning a Tony Award for Frank Langella) with his co-writer, Oscar winner Christopher Hampton (DANGEROUS LIASONS, 1988). It's also one of the few films where Set Design is so crucial that it basically serves as a main character.Whereas most of these movies provide the perspective of the caregiver or family members, this one is extraordinary in also giving us the point-of-view of the one suffering. Sir Anthony Hopkins (Oscar winner, THE SILENCE OF THE LAMBS, 1991) plays Anthony, an 80 year old Londoner who gets hurt, defensive and a bit churlish when his daughter Anne (Oscar winner Olivia Colman, THE FAVOURITE, 2018) informs him that she's met a man and is moving to Paris. Anne is working to find an acceptable caregiver for her father ... one that he doesn't run off in a matter of hours. Though Anne maintains a spirited front, it's clear the responsibility is exhausting and draining - feelings of which any caregiver can surely relate.Just about the time we get a feel for the flow and settle in for a family drama, filmmaker Zeller spins things topsy-turvy. We suddenly aren't sure 'what is what' or 'who is who'. Olivia Williams (THE SIXTH SENSE, 1999) is now Anne. She now has a husband, Paul - maybe Mark Gatiss or Rufus Sewell. The details of the apartment are slightly different, and instead of being Anthony's place, it's actually Anne's. Or is it? Anthony tries to process these differences, just as we do. The interview with an in-home caregiver played by Imogen Poots brings out the joy and liveliness of Anthony, but a painting raises questions ... as does the ongoing saga with Anthony's favorite wristwatch. As viewers, we are baffled and disoriented; however, unlike Anthony, we are slowly able to process the flashes of data and slowly put the pieces together.Anthony Hopkins delivers his best and most emotional work in years, while Olivia Colman continues her impressive run. In fact, the entire cast his spot on. Complementing the performances is Peter Francis' previously mentioned Set Design, which adds to both the confusion and the explanation. Also elevating the film is the work of Film Editor Yorgos Lamprinos and the score from Ludovico Einaudi. Hopkins' character asks, ""Who exactly am I?"" and we feel the excruciating pain of realizing one's persona is slipping away. This will be a challenging film to watch for anyone who has experienced this type of agonizing loss in their life, and Zeller's film also serves as a warning to everyone else.
Opening theatrically nationwide March 12th and available for Premium VOD on March 26th"""
THE FATHER,26 August 2021,8/10,"The Father couldn't be more realistic when talking about Alzheimer's disease. I've seen my grandfather walking that path. He was a smart man but once the dementia kicked in he was barely recognizable, which was a hard thing to witness when you knew him as the intellectual he was. The Father just nailed this subject, bringing back so many memories, memories we would rather forget but that you can't. Living with a loved one with this disease isn't easy at all, certainly not when that person sometimes doesn't remember who you are. I didn't knew Anthony Hopkins won an Oscar for his role, but after watching this movie I can only say it's highly deserved. It's probably one of his better performances ever, and that at 83 years old. The Father isn't a movie that will give you a lot of joy, it's sad and scary but certainly worth watching. Nobody wants to have a loved one suffering from dementia, it's a nightmare to live with. I remember my grandfather starting to smoke a cigarette like it was a thing he always did and that whilst he stopped more than forty years ago. I remember him telling me he was going crazy after asking me the same question for the twentieth time in barely an hour. He knew it was all going downhill, he knew he was a burden to everybody, and that must hurt when you are still that little bit lucid to understand that. I watched several movies about dementia but this one is just the most realistic. It's sad but that's life, everybody should watch it so they can be prepared if the disease ever would hit a loved one."
THE FATHER,27 May 2021,,"""The Father"" is a contemporary example of what was formerly called ""Kitchen Sink Drama""--a gritty slice of life unvarnished and raw. Sir Anthony Hopkins delivers a magisterial performance as a man suffering from dementia and occasionally recognizing that he is a prisoner in his own mind.The central, heartfelt relationship in the film is that of the old man and his daughter Anne. At times, Anthony treats her badly, and the filmmakers deftly deliver the experience of a daughter struggling to cope as she contemplates sending her father to a nursing home.The fragmented way in which the narrative and characterizations shift gives the audience an experience of a crumbling mind. Anthony confuses names and details as he desperately seeks an answer to the question, ""Who am I?""It wasn't entirely clear if the filmmakers wanted to depict an experience of elder abuse, as the two men who were in the flat as Anne's ""husband"" would berate and even physically assault Anthony. Still, Hopkins is successful in carrying the film by evoking a Shakespearean figure of tragedy. It is quite simply an unforgettable character portrait."
THE FATHER,22 June 2021,8/10,"""The Father"" is one telling picture of how time passes and how the mind drops and goes in the final years. As really it's sad and strange seeing how the mind and reality can be in such a state of confusion as it twist with nothing ever seeming or being the same. Anthony(the great and super Anthony Hopkins) is an old man living in London, who's caretaker has left and his grown daughter Anne(Olivia Colman) now has and wants to take care of him in his final years, however this will prove a tough task with his current emotional and mental state as the dementia is clearly draining and sadly taking it's toll. The scenes are well acted as the state of mind seems real, however it's painful and numbing watching the decline of Anthony every day with doubt as his mind is always changing people and places for him. The film is to the point and a tough eye opening display on dementia and losing reality as it's sad to see how life and being normal can just slip away from a person over time just ending everything so suddenly."
THE FATHER,6 April 2021,8/10,"""Spatially, Anthony's apartment, Anne's, the clinic they visit, and the elderly home where Anthony ends up, all share a rigid compositional similarity that even a sane first-time viewer might get disoriented (one must heed their decors and furnitures to discern them). A nightmarish dream sequence in a hospital hallway recalls a similar passage in Michael Haneke's AMOUR (2012), another gerontological chef d'oeuvre, but THE FATHER is less poetic (no magical pigeons here), and more leans on evoking our empathy and compassion to Anthony's deterioration, like Julianne Moore's Oscar-winning vehicle STILL ALICE (2014).""read my full review on my blog: cinema omnivore, thanks."
THE FATHER,16 April 2021,9/10,"All I knew when I started watching this movie was it was about an old-man whose mind was failing, and I was expecting a standard drama on the subject, affecting and serious, powered by Hopkin's inexhaustible talent. Hopkins is what I expected, brilliant as an irascible and increasingly confused old man. His final moments are brutal and brilliant. The rest of the cast is excellent as well. But the film itself is not a straightforward drama, but something much more remarkable.*********** SPOILERS BELOW ******************
What is remarkably about this film is how it takes you into Hopkins failing mind. The first scene is a straightforward one of a cantankerous, independent old man interacting with his exhausted daughter. But in the next scene, there are weird shifts and disorienting moments. That's when you realize we are experiencing reality, for the most part, as Hopkins is experiencing it. Settings and faces change, time loops in on itself. It's often unclear if we are re-experiencing a moment or reaching a new one.The timeline is an unsolvable puzzle. There are contradictions that can't be resolved. It's unclear is everything we see happened, and almost certain it didn't happen in the way we're shown. Hopkins is unmoored, and as he declines, you see his increasing caution as he begins to realize that he's been wrong so often that he needs to be careful in what he says. But then he's often not careful because he is who he is.This is from a play, but unlike most movies from plays, I wouldn't have guessed that. It's opened up beautifully, as Hopkins drifts from one location to another, never quite sure where he is. I'd be very curious to know how this was originally staged.The playwright directed this, and I am really curious what he'll do next. This is a truly remarkable, must-see film."
THE FATHER,7 October 2021,7/10,"If there's one flaw with 'The Father (2020)', it's that Hopkins' character seems to be able to perceive events he has yet to experience. The film uses nonlinearity, alongside a few other formalistic techniques that I won't spoil here, to convey how its protagonist's deteriorating mental state leaves him confused and feeling as though his world is changing around him. That's all fine and it usually works as intended, putting you in the increasingly disoriented headspace of the lead. Sometimes, though, the protagonist will reference, in specific detail, events that have actually happened in the film but not in its established chronology. Basically, he mentions things we've seen but he hasn't, things that are yet to occur to him. Of course, he could just be getting confused; that is a large part of the narrative, after all, and we're supposed to question the validity of some depicted events. However, the specificity of his assertions doesn't make him seem confused so much as precognitive. There is an argument to be made that the whole picture is a series of lucid memories that he's making his way through, the entire thing essentially taking place in his head at the very end of the plot, but that doesn't quite ring true because there are several scenes told from the perspective of his daughter which depict events he could never possibly have witnessed. Regardless of this, though, the movie still works well and achieves what it sets out to. Our lead is a man out of time due to his illness, and his condition comes across rather keenly. Even if the movie feels as though it's tripping over itself ever so slightly, it's ultimately successful at putting us in the increasingly frustrated and uncomfortable headspace of the protagonist. His world doesn't make sense, so perhaps that's why the film itself doesn't quite add up. I say 'quite' because other than the occasional bit of precognition, the narrative itself is relatively easy to keep up with. Its presented a bit like a puzzle, leaving you to figure out where each scene takes place within the flick's chronology and where the seams are between time jumps. It's an engaging effort and presents a distinct approach to its under-represented subject matter. The picture isn't quite as emotionally impactful as it perhaps could have been, for me at least, and there is the occasional sense that some further work could've been done to smooth the story's transition from stage to screen (there are a lot of monologues). In the end, though, this is a compelling and effective look into an ageing mind that properly conveys the horror of perhaps the most despicable disease known to man. 7/10."
THE FATHER,4 April 2021,10/10,"I haven't seen the play on which ""The Father"" is based, (or indeed the other two plays in Florian Zeller's trilogy on the family), but as cinematic adaptations go this is as good as it gets. Taking place almost entirely on a single set, this is an actor's piece of the highest order and its linchpin is a magnificent performance from Anthony Hopkins as ""The Father"" of the title, a man suffering from advanced dementia and perhaps, both in Hopkins's performance and Zeller's treatment of the subject, this will come to be seen as the definitive film on dementia as anyone with personal experience can testify.Everything is seen through Hopkins' eyes. Olivia Coleman, (heartbreakingly good), is his daughter but there are other 'characters' who may or may not exist or rather, if they do exist, who are they or who does Hopkins perceive them to be? A man appears who says he's the daughter's husband but then the daughter has said she does not have a husband. Another woman comes in and says she's his daughter while another man appears and converses with Hopkins. Is he the husband? Is there a husband?I've already said that this is an actor's piece of the first order but it is also a writer's piece with Zeller adapting his own play with Christopher Hampton. It may be mystifying initially for just as characters turn up to confuse us so the film follows no chronological timespans. Events keep repeating themselves if they happen at all until we come to realise we are simply inside Hopkins' dishevelled mind and for Hopkins I think I can safely say that this is a career- best performance. The Oscar givers may ignore it but acting like this deserves more than prizes; it deserves to be seen."
